0,1,2,3
2.9345653,-0.04247252,2.9418097,-0.113827474
3.516417,-0.06372545,3.491766,-0.11026589
4.203773,-0.09291167,4.122081,-0.09469102
3.254158,-0.057128794,3.2341478,-0.10148492
3.371567,-0.055811144,3.3529842,-0.10581247
3.2543464,-0.06278775,3.2143965,-0.0895286
2.7840724,-0.000728108,2.7734232,-0.10285728
5.0788264,-0.1305202,4.9641876,-0.09852152
4.1890326,-0.09607039,4.1150503,-0.0888055
3.5953274,-0.067498244,3.563032,-0.10268583
4.6796064,-0.119984515,4.5768538,-0.08785453
3.3901842,-0.058272846,3.3625336,-0.104571536
4.248706,-0.10693652,4.174378,-0.08247244
3.5025947,-0.061464615,3.4665034,-0.096046
3.8219755,-0.07334436,3.7866938,-0.11078534
2.4685838,-0.0022687837,2.4816442,-0.10469955
3.3774483,-0.055360712,3.3641982,-0.110132754
2.4267206,-0.02771511,2.4403431,-0.10632399
4.12113,-0.093094,4.051501,-0.085442655
3.0587978,-0.045121424,3.0595543,-0.10919425
3.4956,-0.049688466,3.4473038,-0.0953079
3.2902062,-0.05343286,3.2871196,-0.118982606
3.3714216,-0.06291313,3.3494697,-0.10202281
2.5196788,-0.01913526,2.5455189,-0.106621556
3.5281923,-0.07030628,3.5029104,-0.10385454
2.369634,-0.022269852,2.381524,-0.095348746
4.127742,-0.08029444,4.085053,-0.11499908
3.1267695,-0.04596404,3.1258123,-0.11325697
1.5700742,0.010156609,1.6253116,-0.10069761
3.2029915,-0.03980636,3.188502,-0.10348247
3.8710494,-0.07896123,3.8062773,-0.09846192
3.8769372,-0.08323095,3.8272092,-0.09623322
4.593619,-0.109749235,4.4996934,-0.088539116
3.7217112,-0.08444918,3.6584575,-0.08145496
3.1700132,-0.04980118,3.1579552,-0.100673355
3.5636656,-0.06204868,3.506552,-0.0951352
4.102123,-0.094437815,4.0288987,-0.0962863
3.8298833,-0.08539856,3.76509,-0.090410165
2.1898348,-0.008534245,2.2257075,-0.10834439
4.7322235,-0.12118826,4.6260157,-0.086906455
4.011083,-0.08293898,3.9606047,-0.10887809
3.273673,-0.04867617,3.2707138,-0.10929922
3.856529,-0.07570309,3.8125894,-0.10833028
3.3694723,-0.056686707,3.3170562,-0.09507576
2.0549638,0.00037579983,2.0778077,-0.10767141
2.7161791,-0.03242583,2.7251227,-0.10944813
3.4565148,-0.059405245,3.4276948,-0.10319418
3.571192,-0.061837204,3.5479789,-0.10944704
3.8337924,-0.08127052,3.7693846,-0.09021218
3.1165943,-0.043781035,3.0954235,-0.0965216
3.6060193,-0.06763006,3.5735607,-0.10491761
3.7219415,-0.0389658,3.6657503,-0.11312491
2.6191351,-0.029428981,2.6350446,-0.11142593
3.395483,-0.06047932,3.3696854,-0.103289045
2.9371898,-0.037239783,2.9385111,-0.107803315
2.9332902,-0.033252783,2.9449847,-0.10551181
3.2145693,-0.049237408,3.2008114,-0.1075101
4.094539,-0.08665595,4.012861,-0.092909165
3.6790886,-0.06641898,3.6461349,-0.10138694
3.5640275,-0.06355465,3.5383193,-0.110705025
2.5739489,0.007015042,2.5645072,-0.1065222
3.0727706,-0.043188654,3.0711682,-0.10621069
2.9849098,-0.043658294,2.9768772,-0.10798758
3.2772977,-0.061802812,3.2279131,-0.090985626
2.8848197,-0.007506393,2.8760216,-0.102592885
2.9181137,-0.037463196,2.9257896,-0.109276585
2.9032621,-0.04389534,2.9064758,-0.10332492
4.383127,-0.10586587,4.2936993,-0.08140296
4.453506,-0.085285015,4.3975616,-0.11205239
4.1149397,-0.09492449,4.041355,-0.086004466
3.4827945,-0.05253137,3.4346344,-0.09946096
3.7445881,-0.063109465,3.688229,-0.100097
1.4369605,0.024858572,1.513,-0.098889634
1.9858624,-0.002893798,2.0335567,-0.108348995
3.6701968,-0.06546981,3.639795,-0.11094066
3.7932475,-0.076763906,3.7269766,-0.09101899
3.6388814,-0.0634088,3.6189167,-0.11624719
3.490035,-0.06309939,3.464757,-0.10844881
2.3729649,-0.021417804,2.3863277,-0.099316105
4.524278,-0.10235915,4.430411,-0.09807133
4.0191474,-0.09823818,3.943069,-0.079846114
3.1265948,-0.045764364,3.123976,-0.10973074
2.8508291,-0.03362704,2.8539634,-0.10824311
3.6040533,-0.05791811,3.551721,-0.098449
3.4888117,-0.06492189,3.4569528,-0.10481069
3.3228161,-0.058423348,3.3094156,-0.11284944
3.1540248,-0.055873312,3.139543,-0.109656885
3.0737648,-0.039589576,3.0731168,-0.099185295
3.6178658,-0.07039387,3.574892,-0.09561407
2.8568106,-0.025516875,2.880608,-0.11226345
2.996332,-0.04038339,3.0049236,-0.107759215
3.127609,-0.04732547,3.121933,-0.1105074
3.531133,-0.0665615,3.4963622,-0.09189038
3.817644,-0.08336831,3.7545733,-0.09014087
3.5011587,-0.05888308,3.4845755,-0.11403704
4.1582103,-0.08586479,4.104735,-0.110567816
3.3523543,-0.058153577,3.3391817,-0.11737121
2.85662,-0.03461633,2.8621795,-0.10582493
4.311125,-0.09167252,4.2329683,-0.09834422
2.590463,-0.024816133,2.6079445,-0.11011429
2.9757535,-0.04107543,2.9737046,-0.10897037
2.9829314,-0.04270021,2.9829562,-0.10875792
3.7981205,-0.055410303,3.743445,-0.10127817
3.7252004,-0.07755885,3.6834624,-0.110421866
3.5911362,-0.07859794,3.5432951,-0.09132961
4.568242,-0.11390097,4.4799533,-0.0890386
2.888551,-0.036945857,2.8914504,-0.10739144
2.688175,-0.04606273,2.6671484,-0.08566593
3.0714746,-0.034649886,3.0389078,-0.09767009
3.651685,-0.06597004,3.6101716,-0.0995665
2.7784078,-0.045177154,2.7691517,-0.089306735
2.5293257,0.0054110363,2.5306249,-0.10568674
2.8263898,-0.033222027,2.8334627,-0.1027729
3.3923047,-0.052853025,3.3713408,-0.10446716
3.4192562,-0.06826285,3.3711867,-0.093674764
4.107191,-0.09472922,4.0388403,-0.08709869
3.0949419,-0.042689286,3.094972,-0.11380532
2.9267294,-0.042803995,2.9216075,-0.105916634
2.8974874,-0.033653907,2.8967216,-0.10285377
4.237509,-0.090879835,4.1721663,-0.09946444
4.4667063,-0.10547731,4.3817644,-0.09333628
1.8812808,-0.0006424263,1.9253985,-0.1037894
2.890174,-0.038121052,2.892697,-0.10886861
3.9300864,-0.082470484,3.880092,-0.10176325
2.4056938,-0.019909956,2.4362292,-0.10931521
2.7825093,-0.037763186,2.7956874,-0.11179964
2.7730734,-0.032969616,2.7820356,-0.113312535
2.866913,-0.034120776,2.8634217,-0.10690902
2.7124572,-0.033291273,2.7279007,-0.110533185
2.9389343,-0.007917024,2.9205472,-0.10881328
2.6467278,-0.031154938,2.6530423,-0.10005272
3.3419147,-0.05669088,3.3210084,-0.105140135
2.9583073,-0.042948462,2.9512491,-0.10684201
2.9367611,-0.041054778,2.9356954,-0.10239362
5.0228634,-0.13856712,4.9093328,-0.09012451
3.0985258,-0.0460233,3.0907981,-0.10107562
2.783871,-0.03677783,2.7847795,-0.10913836
3.8729804,-0.06619794,3.816776,-0.10361183
3.333999,-0.058533646,3.3158596,-0.10387313
3.9280825,-0.058966853,3.8627102,-0.10156396
3.9258368,-0.07104189,3.8986914,-0.113147415
3.2749653,-0.018567316,3.2386246,-0.1085724
3.3371875,-0.055332936,3.319536,-0.10472191
3.0238495,-0.05151435,3.0103762,-0.10995626
3.6430125,-0.07386739,3.599127,-0.091864415
2.084039,-0.008405335,2.1226974,-0.10270457
2.7754767,-0.030760027,2.7910235,-0.10459822
2.4019363,-0.020549797,2.430193,-0.1080801
2.5709965,-0.027590223,2.5958164,-0.107724406
3.270542,-0.051594533,3.2562668,-0.11247994
3.1767695,-0.044701137,3.1644735,-0.11068869
2.824878,-0.042923443,2.8287666,-0.10831026
3.8363025,-0.07224906,3.7953024,-0.10231293
3.142767,-0.02707421,3.1208072,-0.109252065
3.6949592,-0.07231329,3.6335845,-0.09445086
3.8503094,-0.060045667,3.7946012,-0.101243764
2.726527,-0.034383558,2.7270038,-0.10878526
3.9766593,-0.08977897,3.913665,-0.10136756
3.0584133,-0.0466493,3.0578308,-0.11179012
3.5291414,-0.05772633,3.5141065,-0.1133514
3.488835,-0.061508127,3.4698389,-0.11414964
3.7934299,-0.07692117,3.726367,-0.097227074
2.9129243,-0.040251262,2.918049,-0.107000396
2.9925635,-0.036154963,2.9955504,-0.11339133
3.0215132,-0.04126803,3.0271893,-0.10906362
4.32322,-0.10333107,4.239163,-0.08965427
2.8206615,-0.042926274,2.829106,-0.10899445
3.0049264,-0.044125073,3.0081823,-0.11598994
2.2808678,-0.012134127,2.3091898,-0.1065223
3.8623528,-0.06441585,3.802602,-0.095678754
3.6017945,-0.07735098,3.5493498,-0.08910015
2.5856152,-0.02887436,2.600783,-0.10698556
2.8971577,-0.041780673,2.8936293,-0.10844307
3.720676,-0.06963275,3.6817245,-0.10390109
3.0490565,-0.045414858,3.0362768,-0.10318391
3.0058625,-0.044309594,3.006757,-0.111355044
2.581968,-0.027524076,2.6032803,-0.10997051
3.3085792,-0.05653826,3.2852867,-0.10644581
3.7856443,-0.087124266,3.7320867,-0.094296776
2.9837697,-0.044543438,2.9851139,-0.10701449
3.0871954,-0.044973083,3.085769,-0.103974655
2.1793773,-0.021966107,2.1858995,-0.08700028
4.1140537,-0.0932082,4.042646,-0.09919694
3.285328,-0.057091482,3.2676947,-0.10806196
3.1868188,-0.048536874,3.1792614,-0.10864362
3.1805186,-0.049483784,3.165014,-0.10279875
2.7666194,0.00091756135,2.7568293,-0.101980895
3.6883347,-0.03600011,3.6352222,-0.11193699
3.8835535,-0.08549426,3.8115628,-0.09014019
2.9975667,-0.044646658,2.9930518,-0.104451366
2.8690777,-0.036796667,2.8758216,-0.10700922
2.6674292,-0.02700039,2.682278,-0.10729369
3.295863,-0.040618904,3.278593,-0.11769449
4.329521,-0.090703316,4.2536077,-0.09375927
3.2057912,-0.051410116,3.1937466,-0.1086947
3.482293,-0.061749704,3.4588194,-0.11628712
3.9849937,-0.08721096,3.9172869,-0.09306683
3.4149358,-0.061326094,3.3958495,-0.10845045
3.0103452,-0.045933373,3.0058954,-0.106317244
2.7447631,-0.03557036,2.7553012,-0.104612105
4.5863175,-0.10660098,4.5050535,-0.0916908
3.2716236,-0.045861818,3.270047,-0.10917719
3.2492588,-0.048119135,3.249031,-0.12019618
3.288667,-0.055626728,3.265701,-0.09864524
3.2934682,-0.049296387,3.2862988,-0.117040254
2.3118844,-0.020089962,2.33387,-0.101945
2.82453,-0.033206083,2.8379984,-0.10365432
4.528033,-0.10723633,4.4388905,-0.095075525
2.9154387,-0.030681245,2.9186556,-0.10600677
3.123956,-0.049636252,3.12147,-0.10679301
3.48079,-0.05830244,3.4624221,-0.11110531
4.801398,-0.11836047,4.6942077,-0.09369481
2.8354802,-0.03551898,2.8420868,-0.107125975
2.678953,-0.03458827,2.6664417,-0.09331759
3.3018184,-0.051523663,3.2905793,-0.112397105
3.0734394,-0.04355938,3.0479956,-0.09361865
3.193,-0.048834004,3.1852689,-0.11144145
3.324839,-0.056269325,3.3045762,-0.10671834
3.4927092,-0.056496657,3.4568179,-0.10711092
4.051859,-0.0831751,3.9998393,-0.11150234
3.0269196,-0.042004146,3.0289009,-0.11243556
2.8876607,-0.03955237,2.892524,-0.10883791
2.9745088,-0.04421536,2.9693878,-0.10897111
4.028121,-0.094020315,3.9549396,-0.085333064
3.0125356,-0.04145456,3.011404,-0.112460524
3.2627838,-0.051878072,3.254381,-0.110786706
4.8518057,-0.12128235,4.746625,-0.08673098
4.2590356,-0.07950876,4.1830077,-0.09929478
2.5209625,-0.018539138,2.5413163,-0.102666266
3.0730069,-0.033287086,3.0534792,-0.11069777
3.1673357,-0.046353944,3.158704,-0.11056043
3.4720645,-0.063064344,3.4536493,-0.11145164
3.745466,-0.035861947,3.6981454,-0.116927244
2.5517254,-0.02744069,2.5630107,-0.10867605
3.4695833,-0.059664287,3.4521844,-0.10855317
3.662862,-0.06764821,3.6370618,-0.10874407
2.4365623,-0.022755288,2.461239,-0.10506202
2.2590156,-0.010278143,2.299069,-0.10534072
2.9675295,-0.037079863,2.966228,-0.1078843
2.6910865,-0.033081405,2.7043984,-0.10828106
2.991712,-0.042882703,2.9863307,-0.111587726
2.5665252,0.005073212,2.5645895,-0.111847535
2.6188462,-0.025768675,2.6328757,-0.11586996
3.5045655,-0.04503516,3.4660635,-0.10508281
3.1266732,-0.044020288,3.1290505,-0.11140345
3.3286963,-0.020677067,3.2950108,-0.11310486
3.4724042,-0.075984396,3.4276898,-0.094881594
2.861017,-0.03755284,2.8781898,-0.11001578
2.4355223,-0.027446143,2.4550176,-0.09906452
2.624739,-0.0069899336,2.6318882,-0.1132139
3.0607474,-0.038517125,3.0648153,-0.10637838
4.3975086,-0.10385937,4.3131323,-0.082022555
3.540642,-0.060269363,3.5207415,-0.11395815
4.180101,-0.08619753,4.126953,-0.109738454
2.6414611,-0.02714374,2.6533809,-0.105964124
3.9221628,-0.08438251,3.848469,-0.09197298
3.8302493,-0.07719917,3.7787433,-0.08899609
3.785889,-0.06959487,3.7504108,-0.11163673
3.3060527,-0.0552812,3.2828903,-0.10629553
2.9060328,-0.037848838,2.9176204,-0.11015356
3.6001954,-0.06766129,3.5672424,-0.109086886
3.5079854,-0.05170799,3.4947345,-0.11658986
4.3997817,-0.10478214,4.3155627,-0.09170343
3.3734102,-0.0554348,3.3537323,-0.10459405
3.4224777,-0.06433899,3.3998063,-0.11458499
3.8789694,-0.08550102,3.8163218,-0.092630595
4.8683677,-0.12800977,4.761006,-0.09593437
3.2931993,-0.043659635,3.2584422,-0.09650263
3.5946496,-0.059045233,3.5415444,-0.090314135
3.4364405,-0.058549203,3.4081504,-0.1014925
3.5957358,-0.06727002,3.545594,-0.09424939
4.1224346,-0.08813799,4.0440598,-0.10294205
4.9163394,-0.117801614,4.814027,-0.099157296
2.9632123,-0.042263813,2.9672146,-0.10719808
5.448517,-0.14130965,5.326808,-0.09144936
3.5934966,-0.06593505,3.5673475,-0.110605836
3.345232,-0.058580734,3.3231635,-0.10903662
2.8854017,-0.042341106,2.8897736,-0.10685254
4.1946487,-0.083457805,4.129865,-0.109608166
2.6529918,-0.031342633,2.6671474,-0.09923336
1.9594742,-0.0033916757,2.0018187,-0.10737425
2.4343517,-0.020583697,2.463261,-0.10867619
3.8821876,-0.07586414,3.841577,-0.10932682
3.5791981,-0.06532804,3.5524871,-0.10491054
3.2169244,-0.05444268,3.1846101,-0.09412061
3.4181254,-0.06771255,3.391821,-0.10198219
4.4613466,-0.11250801,4.3675923,-0.08355164
3.9769542,-0.087179966,3.9085271,-0.0880295
3.88444,-0.07055191,3.8534358,-0.11865417
3.7521944,-0.087537296,3.6892617,-0.086778946
3.6889782,-0.06649632,3.6385622,-0.09919384
2.2509706,0.006877415,2.2663405,-0.10561025
3.301779,-0.049931385,3.288534,-0.10265117
3.3736026,-0.054615475,3.361137,-0.10696602
3.220997,-0.05667118,3.2038312,-0.10387751
2.730065,-0.030305617,2.7434285,-0.109194614
3.0084763,-0.042690776,3.008497,-0.10921883
2.9464786,-0.04601755,2.9409173,-0.10905105
3.9924881,-0.07261176,3.926411,-0.09613997
1.6407613,0.012691431,1.6954232,-0.104215235
2.7138312,-0.032352455,2.7080853,-0.09764324
3.0378687,-0.045685895,3.0349867,-0.10978606
3.52476,-0.052649982,3.4839885,-0.0954261
3.6453025,-0.06324289,3.6034725,-0.09445786
5.0328693,-0.113567896,4.930331,-0.10196427
2.724209,-0.034726955,2.735112,-0.10624631
2.6673114,-0.030227907,2.6837018,-0.11166243
2.022599,-0.0041097775,2.0617115,-0.098815605
2.706117,-0.0045947954,2.697956,-0.10019709
2.5473294,-0.024206705,2.5703404,-0.10873196
4.7708716,-0.12003345,4.6724806,-0.09356666
3.1496844,-0.05323986,3.1351051,-0.11053878
2.854554,-0.03494189,2.8678887,-0.11381108
2.9676955,-0.03582541,2.9802465,-0.11493196
2.5906298,-0.03035795,2.6006906,-0.10764145
2.5880868,-0.026247345,2.5809333,-0.09035514
2.9119163,-0.040929936,2.9132216,-0.11228486
4.2010937,-0.09341387,4.1296554,-0.089269616
3.9319851,-0.0686226,3.8686478,-0.0981794
2.9386108,-0.038063027,2.9426486,-0.11313876
4.104362,-0.08343945,4.0540786,-0.11076976
3.0363708,-0.042917766,3.0466864,-0.10927568
4.5790997,-0.11958725,4.4828763,-0.0948822
5.002828,-0.12567824,4.890015,-0.09269623
3.8995125,-0.072133906,3.8530843,-0.107083574
3.3947437,-0.059860744,3.3764992,-0.11360576
4.5554056,-0.106063314,4.4694605,-0.09301474
3.2055428,-0.05232913,3.184487,-0.1072625
2.8419156,-0.04178325,2.8333766,-0.10059136
3.3356318,-0.05677191,3.326179,-0.115267865
3.2002423,-0.048947312,3.1948414,-0.10658621
2.7638922,-0.029260822,2.7678673,-0.10381695
2.9145758,-0.035426654,2.9241161,-0.10939105
3.1830776,-0.050482728,3.178077,-0.112377726
3.2976742,-0.04322145,3.2606056,-0.094590165
3.226259,-0.050228633,3.2171881,-0.10995877
4.027587,-0.09208826,3.9630058,-0.089644425
3.979525,-0.07880936,3.9386072,-0.11068401
3.5979807,-0.06801493,3.5699022,-0.11116352
3.746098,-0.062235482,3.7222748,-0.10870773
3.4622118,-0.07034496,3.4037678,-0.08683752
3.6641624,-0.06896637,3.628176,-0.10676012
2.616659,-0.027378045,2.6356833,-0.10602085
2.4512975,-0.023971923,2.4781911,-0.103328414
3.406171,-0.050229706,3.366152,-0.10275097
3.9569228,-0.088524766,3.8877885,-0.09161386
3.7065268,-0.07138861,3.6722376,-0.106061995
3.5514014,-0.06778339,3.5038133,-0.09305085
3.0055468,-0.044978835,2.9954205,-0.101981044
3.0491755,-0.046163775,3.0429685,-0.11196529
3.0431,-0.04353354,3.033618,-0.10977753
2.3797896,-0.023349725,2.4025483,-0.10066164
3.6826332,-0.07457987,3.6386616,-0.09835459
2.6468046,-0.028235428,2.6599345,-0.10180613
3.237467,-0.05234734,3.2241836,-0.106359
2.9526742,-0.018512331,2.935443,-0.09915481
1.7293227,0.006601833,1.7786812,-0.10382688
3.3527067,-0.059389986,3.3334844,-0.103787646
4.093207,-0.088710465,4.035101,-0.092476234
3.5496328,-0.035013326,3.5063636,-0.11371275
3.575875,-0.073551215,3.5304554,-0.09283654
4.3058443,-0.0991318,4.228832,-0.09019461
2.4046786,-0.002636917,2.4119995,-0.1037724
4.0135612,-0.08059437,3.9669926,-0.10651935
3.4524758,-0.057264604,3.4385648,-0.10966682
3.255412,-0.050490625,3.2441337,-0.112163976
3.400711,-0.057659753,3.3879833,-0.12261987
2.3515332,-0.0236466,2.369779,-0.10564087
4.7041817,-0.11484785,4.6119304,-0.08879585
3.9817407,-0.07523442,3.9495242,-0.11343682
4.0194364,-0.09352664,3.9530103,-0.095003925
3.2011054,-0.051432468,3.1961858,-0.11043281
3.784962,-0.07370535,3.7499878,-0.10798597
3.3329086,-0.057104476,3.3111222,-0.10153062
3.0544112,-0.05140678,3.0435631,-0.104182914
3.1907394,-0.048383333,3.1798747,-0.110654406
2.5481782,-0.028304808,2.5598323,-0.11356613
3.868871,-0.082384326,3.8069794,-0.10036115
2.8474257,-0.038682528,2.855539,-0.10591585
3.1851087,-0.046440788,3.1586692,-0.08755528
4.301813,-0.074754454,4.232349,-0.110831834
2.6792119,-0.031510852,2.6947825,-0.115122944
2.8997571,-0.03876225,2.897107,-0.1042039
3.0998666,-0.04780326,3.0729134,-0.09595438
4.0102973,-0.09044675,3.9464362,-0.09005207
4.3784466,-0.100359686,4.298723,-0.0930014
2.9536917,-0.038740702,2.9619498,-0.109376304
3.060127,-0.041507386,3.0516758,-0.105953015
3.962828,-0.076962866,3.9234061,-0.11015133
2.7774363,-0.034718104,2.7908423,-0.1051486
3.5056412,-0.062960394,3.4860826,-0.11696643
3.334758,-0.056867607,3.3088846,-0.10788498
3.6939905,-0.06439669,3.666068,-0.11282759
3.6762621,-0.068728246,3.6391757,-0.10750823
3.7266247,-0.084315695,3.6728504,-0.08448298
3.887241,-0.08466292,3.8246093,-0.09505955
2.8113413,-0.03684198,2.8229334,-0.113783985
2.538013,-0.02006603,2.5564437,-0.11010852
3.251617,-0.036248334,3.2195399,-0.09624647
3.327128,-0.058895893,3.3083584,-0.10859308
3.7687526,-0.07297296,3.706298,-0.096435234
4.0155716,-0.08090574,3.9615824,-0.09435772
3.7356737,-0.08593575,3.6835902,-0.09525212
3.028465,-0.049767293,3.0197039,-0.11066344
3.266682,-0.0510009,3.2539656,-0.11203676
3.2774184,-0.05784864,3.2560651,-0.1072756
2.2254512,-0.015436046,2.2539308,-0.099550955
2.7021368,-0.033557124,2.716849,-0.10910687
2.7120278,-0.02914124,2.7294385,-0.10566982
3.1706634,-0.053353436,3.1561258,-0.10463967
3.2791169,-0.013567574,3.2503397,-0.11364258
