0,1,2,3,4,5,6,7
0.7883806,0.13571683,1.1178895,-0.20299532,-4.057137,2.160411,1.7765929,-1.352895
0.64013827,0.12181547,0.91590333,-0.1802997,-3.3841445,1.7978673,1.4317931,-1.144266
0.6487942,0.1268143,0.92545813,-0.17481206,-3.4202976,1.8192483,1.4528722,-1.1504171
0.5759419,0.11090073,0.8374426,-0.12844808,-3.1144655,1.69951,1.2671536,-1.0525715
0.71270263,0.16037902,1.0312105,-0.10973661,-3.73234,2.0842612,1.6174957,-1.2423178
0.8465651,0.13288721,1.188747,-0.22360457,-4.310123,2.287652,1.9000503,-1.4310622
0.4479274,0.074924916,0.6454256,-0.10906838,-2.4242382,1.303537,0.9116944,-0.8583708
0.34357446,0.06963968,0.525034,-0.09451251,-2.0275645,1.1064196,0.7097558,-0.7364175
0.47407135,0.091629446,0.6825132,-0.102070436,-2.5900779,1.4092897,1.0018841,-0.9030248
0.50075793,0.109303,0.74710435,-0.10912202,-2.8182795,1.5678437,1.1157278,-0.9675454
0.4294931,0.0749325,0.6436567,-0.12258001,-2.449367,1.323773,0.92865705,-0.8641553
0.6278945,0.13363567,0.88935655,-0.14636928,-3.3137846,1.8037968,1.3798676,-1.1018608
0.31945378,0.09147574,0.4804554,-0.069208145,-1.9404644,1.0932251,0.67662203,-0.69661313
0.6585009,0.11679253,0.9520555,-0.18301825,-3.5139155,1.8791115,1.4826075,-1.1804984
0.40035865,0.06920202,0.5964172,-0.10689922,-2.2713697,1.2346371,0.83116794,-0.81344664
0.42110148,0.0891033,0.6186322,-0.104561776,-2.3716674,1.2935189,0.89514196,-0.8341153
0.6993524,0.11895913,1.004671,-0.19081159,-3.6790438,1.9527355,1.5761698,-1.2374537
0.5368476,0.084394485,0.80559343,-0.12932767,-2.9720702,1.6129771,1.1881394,-1.031572
0.6860231,0.1282849,0.9811532,-0.1904973,-3.5972462,1.9102333,1.5390612,-1.2045255
0.37309912,0.07439172,0.55334413,-0.0907141,-2.1284518,1.1536676,0.76918733,-0.7730259
0.540792,0.0797759,0.7830817,-0.13297847,-2.915751,1.56882,1.1653252,-1.0108349
0.7090622,0.1354981,1.0122132,-0.18294443,-3.7181368,1.9944942,1.597133,-1.236467
0.60276294,0.09514296,0.871267,-0.13520618,-3.1972897,1.7279328,1.30732,-1.096308
0.5115402,0.08359051,0.7405627,-0.11485557,-2.7344422,1.477256,1.0748276,-0.95436287
0.8020108,0.13361394,1.1270002,-0.20312424,-4.09655,2.1705894,1.7939447,-1.365837
0.7641442,0.14238623,1.0824518,-0.14721435,-3.935703,2.1505945,1.7040082,-1.3141469
0.5764723,0.10322389,0.85085905,-0.14506672,-3.1386518,1.705797,1.2771113,-1.0688943
0.65023935,0.1171366,0.93439287,-0.18242224,-3.4475527,1.8269992,1.462664,-1.1611471
0.5075027,0.1485003,0.7513134,-0.06262514,-2.788715,1.5875763,1.1510242,-0.9512257
0.54943144,0.09552255,0.798671,-0.14533079,-2.9778726,1.6009029,1.1976901,-1.0210137
0.5275916,0.092398524,0.7862858,-0.1289364,-2.927327,1.5990499,1.1699654,-1.003943
0.63828063,0.12460214,0.9109536,-0.17500387,-3.354258,1.7776005,1.416667,-1.1314803
0.8335432,0.13693601,1.1772687,-0.21549995,-4.2694945,2.2802117,1.8722056,-1.4132445
0.55440533,0.10994959,0.8036048,-0.14970683,-3.0007758,1.5987707,1.2376244,-1.0246873
0.65528846,0.13533917,0.9302934,-0.16474597,-3.430824,1.8308232,1.4639677,-1.1561489
0.37360588,0.07908085,0.5544871,-0.091705784,-2.1132326,1.1481717,0.77090645,-0.7669028
0.604079,0.11127049,0.8816351,-0.14557225,-3.2689183,1.781592,1.3398212,-1.1028814
0.75409496,0.12666106,1.0677828,-0.19199179,-3.8915765,2.066137,1.689722,-1.3055067
0.6413188,0.102255285,0.9244353,-0.15212679,-3.3970006,1.8381155,1.4132496,-1.1471219
0.7728014,0.13316935,1.1043078,-0.19671349,-3.9970474,2.1303668,1.7435243,-1.3315138
0.5587487,0.12098247,0.79965764,-0.14837234,-2.9866595,1.5912476,1.236224,-1.0174501
0.6572039,0.11685112,0.9498561,-0.18156968,-3.491094,1.8636531,1.4869429,-1.1816258
0.3560749,0.07271443,0.52394545,-0.08701126,-2.0171804,1.0930754,0.7168381,-0.7322204
0.6785859,0.13287568,0.96233326,-0.1784596,-3.5412648,1.8855373,1.5181179,-1.1851143
0.53892565,0.086842805,0.7782252,-0.13151431,-2.890259,1.5519098,1.1576059,-1.0023465
0.7242502,0.13694659,1.0540793,-0.15494944,-3.8313177,2.1015782,1.6535228,-1.2784508
0.4016313,0.07381803,0.5921618,-0.089681014,-2.237286,1.2092518,0.8286959,-0.80675703
0.8390019,0.14452693,1.1787077,-0.20936514,-4.2636895,2.2754185,1.8736552,-1.4067233
0.4497855,0.08213496,0.66362566,-0.119316295,-2.5103595,1.3559324,0.9629811,-0.87815905
0.6882317,0.118938595,0.99227554,-0.18025318,-3.6248605,1.9380915,1.5449883,-1.2185737
0.5772605,0.14413333,0.8398389,-0.08883496,-3.0943136,1.7407734,1.2925173,-1.0450294
0.49428532,0.09825015,0.72437245,-0.13909453,-2.7334461,1.4691043,1.0808787,-0.94222283
0.5895245,0.10349023,0.855058,-0.14455666,-3.1484919,1.6807896,1.3100127,-1.0785677
0.52819717,0.10122651,0.7756805,-0.16010469,-2.9406176,1.5834305,1.1831628,-0.9993348
0.79192305,0.13358286,1.116487,-0.20322789,-4.0647902,2.1550603,1.7828832,-1.3567983
0.6096077,0.11135915,0.87163746,-0.158679,-3.2090595,1.7113467,1.3371302,-1.0902795
0.63071907,0.12731242,0.8978173,-0.15972596,-3.321165,1.7689759,1.4101049,-1.1236031
0.43804422,0.079283714,0.6515034,-0.10434966,-2.4409604,1.3358638,0.9225184,-0.85666823
0.4562635,0.10804653,0.6737604,-0.11292711,-2.581926,1.4210111,1.0045352,-0.8837867
0.47228,0.121168345,0.7091777,-0.09473987,-2.6965084,1.5173299,1.0535018,-0.9220925
0.9112773,0.14782146,1.2854577,-0.22701396,-4.636897,2.4776075,2.0698404,-1.5309206
0.46330014,0.087280005,0.6910414,-0.119598255,-2.600062,1.4161355,1.0042516,-0.91021967
0.620849,0.11972615,0.88555515,-0.16958286,-3.282188,1.7416298,1.386765,-1.1137567
0.62307465,0.09914288,0.90449417,-0.15540028,-3.3149538,1.7770237,1.3849981,-1.1345984
0.7347145,0.13269278,1.0515432,-0.19716431,-3.8382478,2.0506697,1.6637156,-1.2838931
0.36863443,0.073870674,0.5507423,-0.097424,-2.1084635,1.144718,0.7614318,-0.7511869
0.53850746,0.105032325,0.7865926,-0.12982132,-2.9630668,1.6232208,1.1867303,-1.0058706
0.70054305,0.1250157,0.99885243,-0.19043474,-3.6588154,1.9427214,1.5742624,-1.2301755
0.6824615,0.12364742,0.9773727,-0.17568383,-3.6057463,1.9207257,1.5460536,-1.2121238
0.504683,0.08726549,0.74338037,-0.12395859,-2.7406635,1.4857494,1.0772811,-0.9579072
0.6548232,0.12887654,0.93642527,-0.17107294,-3.4449916,1.829489,1.4676011,-1.165703
0.62279606,0.09018463,0.8907736,-0.14710014,-3.2490525,1.7409598,1.3292276,-1.1099992
0.3498161,0.06771287,0.51865244,-0.08392869,-2.0049245,1.0927362,0.7111057,-0.7353573
0.84949267,0.13888922,1.1978284,-0.22327395,-4.334731,2.305499,1.911723,-1.4332638
0.68902135,0.12468055,0.9841946,-0.19132642,-3.6046627,1.9116029,1.5468483,-1.2101388
0.6852845,0.13092858,0.9785535,-0.19063415,-3.594262,1.9164943,1.5395863,-1.2032075
0.5685699,0.11099416,0.82079214,-0.15870844,-3.0454378,1.6175659,1.2607845,-1.0375087
0.7292259,0.1252847,1.0168663,-0.19066648,-3.7119606,1.9635202,1.6003929,-1.2415276
0.90229154,0.13459918,1.2787963,-0.21936418,-4.581574,2.4450428,2.028835,-1.515721
0.43043515,0.10579285,0.6240288,-0.094434395,-2.4010024,1.3173907,0.91422427,-0.8362393
0.6747116,0.12422845,0.9551247,-0.18562593,-3.5145893,1.8603007,1.5001862,-1.1805091
0.6782584,0.10414031,0.97909576,-0.16009443,-3.59318,1.9514565,1.4990284,-1.2141848
0.44627032,0.08733337,0.6627893,-0.12665804,-2.5222979,1.359424,0.97584426,-0.8813293
0.5875989,0.09477839,0.8503518,-0.13290861,-3.106415,1.684245,1.2695304,-1.0647714
0.6829088,0.12031099,0.9822025,-0.18885387,-3.6080046,1.9163802,1.5437379,-1.2116586
0.689878,0.099919915,1.0081382,-0.1708967,-3.6642613,1.9758108,1.5399967,-1.2382414
0.6532396,0.11961591,0.9410148,-0.15380047,-3.4566069,1.8706577,1.4630276,-1.1669517
0.5077199,0.10664901,0.731759,-0.14225315,-2.7768755,1.4789065,1.1246532,-0.9569016
0.57745576,0.10735467,0.8329591,-0.16071562,-3.1075284,1.6540852,1.2786359,-1.0554218
0.48309854,0.080522686,0.7028021,-0.12351869,-2.631856,1.4221461,1.0206683,-0.9144514
0.5431286,0.11846581,0.7884097,-0.15849508,-2.9727178,1.5868853,1.2248219,-1.0126313
0.6899921,0.1211814,0.9778784,-0.17974375,-3.5806608,1.8956255,1.5344822,-1.2073088
0.7636616,0.13750175,1.0951144,-0.20258959,-3.97389,2.116675,1.7331495,-1.3258142
0.76416767,0.13368425,1.0834316,-0.19712023,-3.9400764,2.098015,1.71775,-1.3143482
0.6421691,0.11449659,0.92281073,-0.16025962,-3.3649764,1.7951306,1.4154621,-1.1360152
0.630793,0.15837911,0.9190876,-0.08344446,-3.346178,1.8788114,1.429409,-1.1291308
0.72777236,0.124162495,1.042273,-0.20791896,-3.83046,2.0391188,1.6553367,-1.2774262
0.55835617,0.110191524,0.8068003,-0.14532365,-3.000852,1.6022009,1.2341325,-1.0292637
0.58351576,0.10008901,0.8451498,-0.13970074,-3.1086717,1.6796585,1.2594558,-1.0649812
0.5446944,0.09585169,0.79078597,-0.13639961,-2.9428067,1.5871478,1.1793514,-1.0054505
0.6235533,0.10805285,0.8915115,-0.1624039,-3.2662606,1.7350765,1.3654462,-1.1112545
0.6155542,0.10572514,0.88986766,-0.16229299,-3.2804968,1.7527031,1.3714741,-1.1135721
0.5624542,0.1524818,0.81616443,-0.079567134,-3.0277374,1.7004145,1.2648269,-1.023242
0.6644131,0.10861662,0.945453,-0.17163783,-3.481109,1.8546855,1.4745564,-1.1832689
0.61346054,0.12157413,0.8841041,-0.16633241,-3.2581384,1.735202,1.3697033,-1.1067729
0.79064715,0.1317701,1.1235391,-0.21633641,-4.0794125,2.165991,1.7871658,-1.3543849
0.5021324,0.08825016,0.7445599,-0.12218656,-2.7556894,1.4961339,1.0848589,-0.9584359
0.63355875,0.104071885,0.9093094,-0.1609502,-3.3444946,1.7820554,1.4011042,-1.1380899
0.9935608,0.14832118,1.3903178,-0.24667369,-4.9838066,2.6556616,2.2378016,-1.6365879
0.54134405,0.09420407,0.7984999,-0.13085224,-2.95253,1.6026307,1.1811339,-1.0190973
0.64878035,0.11322835,0.9225649,-0.17590064,-3.400597,1.8073589,1.4324148,-1.1433327
0.44598275,0.07999314,0.65049106,-0.10910031,-2.4477243,1.327021,0.9297129,-0.85928404
0.39454713,0.07246959,0.59611243,-0.099441126,-2.2555122,1.2285076,0.83130217,-0.8073564
0.5249276,0.1062026,0.7470574,-0.12939958,-2.7996712,1.4920794,1.1357523,-0.9662521
0.7419174,0.13259324,1.0656065,-0.19876121,-3.8883996,2.0728295,1.6919668,-1.2991687
0.4955953,0.11880797,0.7290975,-0.11192654,-2.7784433,1.5434798,1.0907158,-0.9413843
0.36840704,0.07101467,0.552368,-0.10150631,-2.1236498,1.1547242,0.765118,-0.7628467
0.68034756,0.12865904,0.9649003,-0.18292435,-3.5644975,1.8907973,1.5199347,-1.1957757
0.66517544,0.11207333,0.9658988,-0.16207464,-3.5201814,1.8951709,1.476104,-1.1816522
0.60229325,0.0933142,0.86935675,-0.13882561,-3.2032185,1.7288988,1.3103482,-1.0992029
0.78326905,0.13388908,1.1151608,-0.20680465,-4.0431314,2.1481762,1.7681258,-1.3442993
0.4562172,0.09034237,0.67107797,-0.10835908,-2.5300708,1.3719109,0.9765525,-0.8899911
0.78395784,0.12914139,1.1096077,-0.20166476,-4.055504,2.1560528,1.7671113,-1.3512372
0.5376874,0.09624162,0.78393453,-0.13647588,-2.8918982,1.5517006,1.1627784,-0.996385
0.64929724,0.103241056,0.93405443,-0.1619427,-3.4144788,1.8303202,1.434555,-1.1628188
0.6011164,0.120776564,0.85651046,-0.17226148,-3.2020557,1.704083,1.3412815,-1.0819123
0.6172223,0.1202054,0.89061344,-0.16758871,-3.2893684,1.7554176,1.3863605,-1.1147392
0.6084056,0.10899362,0.8849066,-0.17691489,-3.290811,1.7531016,1.3719186,-1.1158952
0.69737303,0.12678689,0.98433703,-0.1908641,-3.6018057,1.9087789,1.5458418,-1.2130036
0.5813832,0.115840316,0.8233556,-0.16009645,-3.0839574,1.6305155,1.2831401,-1.0490218
0.75731647,0.14367765,1.0871093,-0.13337363,-3.9275947,2.1498926,1.7131835,-1.3182238
0.5744771,0.092977166,0.83860046,-0.15486096,-3.092505,1.6558762,1.2662947,-1.0598898
0.4790565,0.10065529,0.7060308,-0.107575044,-2.65733,1.4526242,1.0483522,-0.9225945
0.45670572,0.08420068,0.6827596,-0.12464568,-2.5721304,1.4014012,0.9831927,-0.8935368
0.5660913,0.08650395,0.8205512,-0.1408768,-3.0558584,1.6448354,1.2378005,-1.0585178
0.6464076,0.122023016,0.93192214,-0.18493523,-3.4550586,1.840794,1.4627602,-1.1615671
0.7387569,0.13353217,1.0582465,-0.15416937,-3.829545,2.084088,1.651904,-1.2752594
0.6295308,0.12168786,0.8970455,-0.17253,-3.315061,1.761471,1.3977348,-1.1169288
0.65184486,0.12746668,0.9408992,-0.1781735,-3.4538155,1.8446695,1.473219,-1.1588942
0.51833665,0.09960815,0.752811,-0.13032489,-2.7989511,1.5002761,1.1226335,-0.9637724
0.86519945,0.14296028,1.2219414,-0.23029576,-4.4387164,2.360558,1.9703525,-1.4663484
0.39392006,0.08023241,0.57774824,-0.094242886,-2.237984,1.2179806,0.8221098,-0.79104644
0.5178281,0.091007054,0.7630081,-0.13164303,-2.863424,1.5641445,1.1272769,-0.98395455
0.7170986,0.13145411,1.012555,-0.1925533,-3.705011,1.9640155,1.594973,-1.2351837
0.72268546,0.12596083,1.0382253,-0.19461544,-3.8117442,2.029703,1.6460723,-1.2753104
0.5828496,0.09613982,0.85688657,-0.13850053,-3.1554904,1.7089745,1.2863082,-1.0853063
0.8964838,0.13642928,1.2733698,-0.23086138,-4.596121,2.4501982,2.043606,-1.5175819
0.46627483,0.08271319,0.68910176,-0.11829005,-2.5766053,1.3955388,0.9876338,-0.9010885
0.5232928,0.08489078,0.7604709,-0.12888543,-2.7925913,1.5011446,1.1046045,-0.9650844
0.7761283,0.12766567,1.1003146,-0.21109702,-4.0095954,2.121402,1.7512136,-1.3356051
0.569185,0.0864124,0.83296746,-0.14431553,-3.0584328,1.6345074,1.2401485,-1.0608952
0.44487593,0.0805583,0.64031756,-0.11331914,-2.4282036,1.3107296,0.9206376,-0.8510231
0.82455945,0.13661256,1.156429,-0.20689817,-4.190504,2.2251742,1.8387526,-1.3932977
0.8023548,0.12504253,1.1368891,-0.2167259,-4.1188545,2.1803522,1.7994596,-1.369647
0.66775787,0.16509634,0.96425194,-0.09409216,-3.51363,1.9629542,1.5149171,-1.1752961
0.45764062,0.10279864,0.6785243,-0.11791809,-2.6097806,1.4375854,1.0031499,-0.89758414
0.5338769,0.10341066,0.764509,-0.14232746,-2.874061,1.5288895,1.1695799,-0.9837375
0.78061163,0.10780233,1.100821,-0.19505103,-3.986926,2.1263006,1.7027351,-1.3345661
0.57714367,0.09017524,0.8348878,-0.14796948,-3.0808043,1.6489911,1.252777,-1.0542068
0.49419364,0.11690962,0.69159067,-0.13934791,-2.6579425,1.4061686,1.075339,-0.919906
0.6148498,0.089277625,0.90549546,-0.1516821,-3.3104682,1.7891135,1.3584901,-1.1413231
0.75007737,0.121776074,1.0727515,-0.18763645,-3.8786955,2.0702064,1.6807967,-1.2978352
0.63302433,0.118971944,0.91673857,-0.14551373,-3.40032,1.8664273,1.404133,-1.1376297
0.72087824,0.12994978,1.0319273,-0.19932039,-3.7811942,2.0147293,1.6344974,-1.2598387
0.6799425,0.1251724,0.9634262,-0.18538828,-3.5414596,1.8730987,1.5118521,-1.1944008
0.72422826,0.1292412,1.0211986,-0.19528754,-3.7478385,1.9897579,1.6178662,-1.2490358
0.72250307,0.12992328,1.0300103,-0.18831037,-3.7455351,1.9939831,1.6157074,-1.2514586
0.48766598,0.07806605,0.71814007,-0.11523114,-2.6665797,1.4374704,1.0408429,-0.93584347
0.805377,0.12882394,1.1390909,-0.17979816,-4.141352,2.2335205,1.7952198,-1.37338
0.5813863,0.09230995,0.846953,-0.14027478,-3.1059566,1.6710781,1.2651854,-1.0638775
0.77497554,0.13798976,1.0869646,-0.1946714,-3.9725337,2.114197,1.7323717,-1.3211763
0.62758684,0.119950145,0.8880327,-0.16690789,-3.2933366,1.7439016,1.3913003,-1.1159849
0.576823,0.09435907,0.84543777,-0.13897939,-3.110763,1.6734385,1.2723348,-1.0729103
0.7807553,0.13378045,1.0980076,-0.20368008,-4.0117807,2.1281807,1.759065,-1.3334221
0.7275734,0.12786832,1.0358368,-0.19433375,-3.7782004,2.0137794,1.6306828,-1.2650988
0.59234047,0.10926619,0.8451093,-0.15632522,-3.1410766,1.6704315,1.2970573,-1.0694444
0.7884587,0.13579136,1.1128529,-0.19138475,-4.032152,2.1452034,1.7649859,-1.3473098
0.6815921,0.13027954,0.9596651,-0.17558342,-3.514109,1.8598709,1.5014485,-1.1824074
0.6942072,0.12454516,0.99149364,-0.19207118,-3.6323447,1.9287943,1.551458,-1.2180198
0.79566,0.13952723,1.1199534,-0.21389882,-4.088132,2.1730707,1.7916418,-1.3551424
0.6798688,0.12216669,0.9727722,-0.18822129,-3.573137,1.9017011,1.5258152,-1.2026646
0.39188156,0.09208235,0.57077116,-0.10817821,-2.2207742,1.1840274,0.83233386,-0.7854701
0.5508299,0.09934342,0.82178473,-0.13928895,-3.0442643,1.6538289,1.2356184,-1.0407506
0.7272543,0.13004914,1.0382949,-0.19696118,-3.7988524,2.0262249,1.6375471,-1.2665508
0.6907866,0.12341809,0.9926923,-0.18365733,-3.620746,1.9298569,1.5534378,-1.2131445
0.70450187,0.1292269,1.0047406,-0.18049733,-3.6812046,1.959858,1.5890894,-1.2357848
0.81400144,0.13387829,1.1473542,-0.20960055,-4.179067,2.2220829,1.8363479,-1.3908236
0.84455884,0.13655835,1.203822,-0.21972986,-4.3476524,2.312048,1.9214801,-1.4397593
0.84067404,0.13742724,1.1906811,-0.21557246,-4.306588,2.295046,1.8975619,-1.4273354
0.7803898,0.13840628,1.1021101,-0.20891495,-4.024304,2.1382108,1.7560512,-1.334491
0.23672059,0.06586635,0.35600492,-0.071099386,-1.4815696,0.8200487,0.4371292,-0.5540574
0.7190199,0.12664434,1.0246638,-0.17814128,-3.738318,1.9938422,1.6066633,-1.247047
0.8579397,0.1375331,1.2006497,-0.20517679,-4.3337545,2.3100443,1.916726,-1.439527
0.68424606,0.12957773,0.9611816,-0.18913113,-3.545296,1.8776358,1.5148239,-1.187562
0.64168775,0.13633084,0.9089412,-0.17291754,-3.3729115,1.7935532,1.432327,-1.1379073
0.8486234,0.1368491,1.2016966,-0.2204171,-4.3373604,2.3097773,1.9111818,-1.4312911
0.68843997,0.12963584,0.9838696,-0.17258804,-3.5961235,1.9182906,1.5460829,-1.20837
0.6527839,0.12516853,0.9297084,-0.17938676,-3.4145427,1.806729,1.4516225,-1.1559039
0.6171049,0.1229707,0.9096417,-0.1287274,-3.3836293,1.8815029,1.4001869,-1.1355715
0.65608215,0.12118429,0.95256525,-0.13113771,-3.495687,1.9222878,1.467427,-1.1742188
0.85968745,0.1347338,1.2223309,-0.21826614,-4.391576,2.33578,1.9370693,-1.4504848
0.7607473,0.12705663,1.0897743,-0.20827354,-3.9544175,2.1054127,1.7182279,-1.3174552
0.5953944,0.10487372,0.8488978,-0.15672477,-3.132136,1.6623499,1.2981753,-1.0665095
0.680223,0.11782569,0.97075874,-0.18144365,-3.5426383,1.8783315,1.5061611,-1.1926601
0.4995894,0.109861165,0.7127632,-0.14293666,-2.693873,1.4299719,1.0808539,-0.92640173
0.50907135,0.0959726,0.73527056,-0.14122123,-2.7638693,1.4708031,1.1087886,-0.9608901
0.7164012,0.11653566,1.0270575,-0.1920139,-3.7348814,1.9868047,1.6056246,-1.2517147
0.6339842,0.12353939,0.9277021,-0.1386317,-3.4371881,1.9015807,1.4209697,-1.1503134
0.47104582,0.10986954,0.6802208,-0.1395119,-2.5929255,1.372399,1.0376498,-0.9006732
0.8632057,0.13886777,1.2262102,-0.22130142,-4.410783,2.347651,1.9517506,-1.461697
0.79933393,0.13667437,1.1414016,-0.20428954,-4.1403494,2.2102861,1.818807,-1.3779311
0.5173167,0.101754755,0.77051395,-0.13233373,-2.932459,1.616727,1.1726384,-0.9946785
0.8815639,0.13168415,1.2557207,-0.21087478,-4.5324583,2.4436016,1.9888815,-1.4976699
0.6971233,0.10994205,0.99769205,-0.16961095,-3.6246202,1.9323205,1.5450748,-1.2307082
0.8707175,0.1466439,1.2364293,-0.22456624,-4.4801793,2.394074,1.988108,-1.4760787
0.71417236,0.1315076,1.0165638,-0.1959251,-3.7311513,1.9830662,1.6140317,-1.2479945
0.5720377,0.1222803,0.82542676,-0.15920193,-3.0804093,1.6395143,1.2865007,-1.0487652
0.7342005,0.13446623,1.026616,-0.19472207,-3.7723842,1.996968,1.6300448,-1.2551309
0.45499584,0.09089798,0.6721821,-0.105863795,-2.5762808,1.4201847,0.9925864,-0.8941104
0.44927356,0.08397767,0.6580432,-0.1060615,-2.4755173,1.3436701,0.9395573,-0.87651694
0.45121673,0.09940824,0.64709115,-0.10566445,-2.4905276,1.3604498,0.9635155,-0.8632011
0.6161641,0.117553264,0.88012826,-0.15562661,-3.25898,1.7469338,1.3487633,-1.0949583
0.6792774,0.12619796,0.98587424,-0.14118835,-3.6065667,1.988929,1.5269978,-1.2155883
0.7239835,0.13667375,1.02503,-0.19704367,-3.7639503,2.0020328,1.6287811,-1.2590566
0.6498178,0.112272054,0.9114304,-0.16438422,-3.367461,1.7896179,1.4201503,-1.1377327
0.7592727,0.13091943,1.067776,-0.20390199,-3.8976421,2.0628672,1.6903661,-1.3026917
0.63973284,0.11741972,0.9122756,-0.16822381,-3.3451843,1.7766966,1.4126006,-1.1259294
0.5601853,0.109024316,0.839103,-0.15581276,-3.1210647,1.6863111,1.2690306,-1.0521317
0.55587673,0.10426,0.82295936,-0.1373782,-3.058817,1.6627128,1.2460097,-1.0531013
0.8910186,0.13994929,1.246742,-0.22438844,-4.5083714,2.3960207,2.0010142,-1.4877017
0.34138379,0.07595757,0.5125857,-0.08456941,-1.9845467,1.0840083,0.6927209,-0.7165447
0.78279626,0.12936476,1.0965099,-0.21171524,-4.0093594,2.1313016,1.7481347,-1.3344319
0.86217976,0.13809115,1.2205505,-0.22343172,-4.404803,2.3429108,1.944703,-1.4557651
0.44483128,0.09170246,0.65730953,-0.109944806,-2.482465,1.3532702,0.9459764,-0.865416
0.57800555,0.11914933,0.8317926,-0.16453746,-3.1171396,1.6628133,1.297799,-1.0598065
0.6022041,0.10482192,0.8752472,-0.1706824,-3.2508297,1.7457867,1.336576,-1.0929883
0.66603816,0.14027229,0.9716707,-0.13068432,-3.5536075,1.9563116,1.5296003,-1.1974276
0.8196559,0.13469806,1.1506854,-0.20601924,-4.1801863,2.222104,1.8401397,-1.3924967
0.8468442,0.1339719,1.2047819,-0.2170464,-4.3750324,2.347831,1.9201723,-1.4468222
0.77743447,0.13001522,1.0994217,-0.20274685,-3.9940128,2.1170154,1.7450416,-1.3331877
0.8884741,0.14000013,1.2622504,-0.2174768,-4.5523067,2.4507096,2.0094502,-1.5008221
0.60292566,0.109246224,0.8721196,-0.16528888,-3.225607,1.7173277,1.3484093,-1.0993677
0.81332076,0.12527645,1.1507152,-0.20685439,-4.16326,2.2155612,1.8200437,-1.3851358
0.52541137,0.088704735,0.7778618,-0.13358073,-2.8995485,1.5712782,1.15963,-1.0051451
0.70390034,0.12109321,1.004478,-0.18949308,-3.66383,1.9395212,1.5771496,-1.230379
0.62908196,0.12692413,0.9184577,-0.12929358,-3.3494253,1.8311981,1.4086105,-1.1290946
0.6362333,0.12516159,0.91269743,-0.16966,-3.3892589,1.8132647,1.4382647,-1.1401782
0.65487564,0.10481876,0.94773716,-0.15918091,-3.4681463,1.8705078,1.4424375,-1.1790187
0.7509755,0.14390826,1.0623012,-0.17327802,-3.8845654,2.1074698,1.6744937,-1.285517
0.66089857,0.12048715,0.9378447,-0.1751438,-3.4508023,1.83281,1.468604,-1.1628909
0.6443261,0.110305816,0.9287797,-0.15398036,-3.4217157,1.8528447,1.4278399,-1.1546113
0.61393654,0.11780387,0.8795276,-0.16219454,-3.2526488,1.7253376,1.3717606,-1.1097808
0.45038405,0.119123906,0.65465647,-0.1236867,-2.5123892,1.3475645,1.0018822,-0.8732686
0.8530451,0.14017859,1.2187842,-0.22751905,-4.411489,2.3614657,1.9455377,-1.4549477
0.7254081,0.12804943,1.0343627,-0.18361177,-3.7860036,2.025984,1.627941,-1.2597686
0.6071261,0.12935236,0.8731266,-0.11902994,-3.1964145,1.7504444,1.3408896,-1.0865086
0.70652914,0.13117826,1.0148717,-0.19115634,-3.7177858,1.9874585,1.5974816,-1.24399
0.7843075,0.13520461,1.1216182,-0.21389742,-4.060145,2.1630669,1.7736894,-1.3468308
0.6330242,0.1327931,0.90914327,-0.16810183,-3.3664935,1.8070155,1.4244229,-1.1345992
0.557852,0.112514585,0.8052448,-0.11904593,-2.9936512,1.6353861,1.2156237,-1.0232649
0.72422636,0.1320588,1.0228971,-0.19243623,-3.7460475,1.9869186,1.6097205,-1.2446691
0.42060938,0.086961135,0.61705285,-0.1149046,-2.367448,1.2772156,0.8982624,-0.83654046
0.70508873,0.15399414,1.0210438,-0.12065844,-3.6927156,2.055687,1.5911176,-1.2263546
0.6963737,0.12457195,1.0146319,-0.19362701,-3.715833,2.0014827,1.575962,-1.2343346
0.7664939,0.13227627,1.0919116,-0.2038547,-3.9647112,2.1071613,1.7302076,-1.3255744
0.759657,0.1317834,1.0793862,-0.20519777,-3.945212,2.1001353,1.7182015,-1.3192921
0.55385256,0.12124413,0.7929617,-0.15995537,-2.9861217,1.5885249,1.2260603,-1.017751
0.8004992,0.12978867,1.1323713,-0.20457403,-4.1027594,2.1822789,1.7962996,-1.368216
0.8256091,0.1358816,1.1760086,-0.2086357,-4.230616,2.255292,1.8587624,-1.4080646
0.4508423,0.079833016,0.65979296,-0.115054846,-2.4806979,1.3320004,0.9510871,-0.87847936
0.584311,0.11019784,0.8605255,-0.123801276,-3.1449497,1.7255182,1.2745664,-1.0572981
0.73670685,0.124376684,1.0506411,-0.19595204,-3.8211322,2.030705,1.6487672,-1.2785586
0.70272493,0.1234788,1.0012782,-0.18569316,-3.6548414,1.9462637,1.5621437,-1.225928
0.48335502,0.08484486,0.70515877,-0.11589216,-2.6346338,1.4151405,1.032401,-0.9258814
0.75185966,0.1545808,1.0875647,-0.11900739,-3.9160051,2.1813142,1.701144,-1.305724
0.69315755,0.12978572,0.9937163,-0.1697873,-3.6549366,1.9693491,1.5589162,-1.2173326
0.7653798,0.14011317,1.0943146,-0.19930111,-3.9994776,2.142821,1.7424921,-1.3265206
0.83308613,0.13470066,1.1849605,-0.22307827,-4.2697287,2.2701058,1.8763512,-1.4120183
