0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2.0617335,-0.6413235,1.6633697,-1.9343266,0.33574414,1.5095876,-0.6193209,0.56676435,-1.0711075,1.7922759,1.4398354,0.18315169,1.4798739,1.9625195,-1.0899097,-1.6790972
1.9254177,-0.46507674,1.5736475,-1.8027475,0.30238393,1.4837133,-0.5172507,0.5201956,-0.9822861,1.6850662,1.3588754,0.22631118,1.3754692,1.8071597,-1.0790491,-1.5939968
1.7761343,-0.4576493,1.5830071,-1.9938366,0.3003745,1.6062144,-0.56261617,0.46940032,-1.0099981,1.7983419,1.5418929,0.34687775,1.4272503,1.8566103,-1.2703452,-1.6546903
1.4221194,-0.42695457,1.3389771,-1.8014021,0.24907376,1.4193887,-0.5601733,0.38515893,-0.8348869,1.5644062,1.3676881,0.32212073,1.2659193,1.5804825,-1.0963049,-1.4205542
1.4966307,-0.416663,1.3867772,-1.8089771,0.2587414,1.4445107,-0.55310357,0.39700708,-0.8464471,1.5987661,1.3743464,0.30456436,1.2851107,1.6189034,-1.0991021,-1.4535873
1.7850423,-0.49030548,1.6246171,-2.0881646,0.305132,1.6650912,-0.60916716,0.4737518,-1.019694,1.8732047,1.5970762,0.37274367,1.4777635,1.8987211,-1.3124154,-1.7128431
1.646867,-0.4497488,1.4982643,-1.9264194,0.27685228,1.5437012,-0.5595938,0.43537262,-0.94139206,1.7147503,1.4761356,0.32956946,1.3677126,1.7599125,-1.208539,-1.5713766
2.782331,-0.5889062,2.2916903,-2.6048517,0.47842416,2.1113791,-0.62559205,0.73635757,-1.4169543,2.5197217,2.020318,0.43711036,1.9310215,2.6002927,-1.7301786,-2.3627965
1.2867806,-0.4296807,1.0490069,-1.2311479,0.20833616,0.9698957,-0.47388092,0.36655375,-0.6737342,1.0626198,0.90256053,0.044761874,0.9751508,1.2698525,-0.62863845,-1.0146018
2.2841742,-0.5294284,1.8837194,-2.1616614,0.36912403,1.7709234,-0.5796744,0.6028482,-1.1901776,2.0501003,1.6644349,0.29661837,1.6083274,2.1443708,-1.3597767,-1.9304861
1.4774623,-0.43265516,1.3749012,-1.8161999,0.25006598,1.4416888,-0.5542881,0.3952295,-0.8459345,1.5912178,1.374575,0.31633535,1.2810372,1.6189724,-1.1061242,-1.4543579
2.5447788,-0.5513097,2.1005707,-2.4072757,0.4351159,1.9469959,-0.59107727,0.66865724,-1.312328,2.3031905,1.8693897,0.38073772,1.7791638,2.3879342,-1.58018,-2.1609104
1.4949508,-0.42804205,1.3827804,-1.8289584,0.24884824,1.4575326,-0.54988056,0.39557883,-0.8591801,1.6006324,1.3872459,0.32079175,1.2922438,1.6434404,-1.1195127,-1.4616529
2.4282384,-0.5440704,2.0318918,-2.382285,0.41784185,1.936862,-0.61171144,0.6410116,-1.2865894,2.262536,1.8586552,0.40337473,1.7551755,2.343569,-1.5780149,-2.105787
1.3244083,-0.41142213,1.2560718,-1.7276247,0.23119356,1.3737129,-0.55343,0.35458544,-0.78817403,1.4893525,1.31375,0.30525732,1.2060918,1.505747,-1.0404043,-1.3442211
2.505907,-0.54513747,2.077855,-2.4049058,0.42740518,1.9557188,-0.593234,0.66085845,-1.3165524,2.2943938,1.8793665,0.39795595,1.7678622,2.381648,-1.595878,-2.1559446
1.5917346,-0.44111902,1.4684273,-1.9027189,0.2656416,1.5233141,-0.5579642,0.4253135,-0.9148179,1.6816021,1.4510717,0.33413613,1.3511375,1.7245529,-1.1765305,-1.5344192
2.1278768,-0.475509,1.7966423,-2.1182897,0.3480791,1.7318686,-0.54285026,0.5652574,-1.127226,1.9844015,1.650293,0.34828603,1.5582272,2.0648386,-1.3798071,-1.8521107
1.3405948,-0.40438932,1.2628933,-1.6958922,0.23319696,1.352197,-0.5554586,0.36383784,-0.775779,1.4752116,1.281176,0.29509932,1.2049121,1.5007378,-1.0213085,-1.3408189
1.3913443,-0.40542608,1.3075407,-1.735642,0.2440993,1.380877,-0.54295295,0.37659127,-0.80348253,1.5078301,1.3084964,0.29868454,1.233152,1.5425067,-1.049959,-1.3718946
1.5385051,-0.42570686,1.4025533,-1.8122723,0.24675657,1.4528179,-0.5327532,0.41164836,-0.88102543,1.5944269,1.3826789,0.30219173,1.2873666,1.6451958,-1.1030172,-1.4698815
2.1297374,-0.47993332,1.782865,-2.072865,0.35302338,1.6810987,-0.55421203,0.5713898,-1.1172159,1.9481273,1.596928,0.3142583,1.5402911,2.0350802,-1.321666,-1.8262919
1.2312994,-0.3809477,1.1858625,-1.6201462,0.21498899,1.2822937,-0.52700007,0.34548548,-0.74990094,1.3689849,1.2212894,0.2823295,1.138597,1.4155319,-0.97348195,-1.2471248
1.4412227,-0.41947085,1.3502996,-1.7964224,0.24729444,1.423086,-0.5517958,0.39876723,-0.84762526,1.5569654,1.3628796,0.31789857,1.2707728,1.5952693,-1.0951798,-1.4250244
1.2788844,-0.39237124,1.2225496,-1.6660872,0.22035016,1.3297553,-0.53168505,0.34446603,-0.76011074,1.4305093,1.2603523,0.29034653,1.1708966,1.4639229,-1.0096163,-1.2919338
2.2327194,-0.48267406,1.8644934,-2.1621199,0.37208632,1.7648417,-0.54715353,0.59382164,-1.1555438,2.0468323,1.6650915,0.3498511,1.5932584,2.1333413,-1.4116342,-1.9172306
1.4253256,-0.42389643,1.338068,-1.7826866,0.24005859,1.4170163,-0.5412713,0.38387862,-0.83808875,1.5526931,1.353434,0.3109419,1.2555866,1.5863667,-1.0876395,-1.4069493
2.2385128,-0.5134365,1.8765607,-2.208906,0.3746409,1.7935615,-0.58738065,0.5867347,-1.1654489,2.0857127,1.6937844,0.35266083,1.6263258,2.1467261,-1.41113,-1.9479036
1.747262,-0.4675216,1.5815709,-2.013555,0.29592484,1.613724,-0.57049173,0.46304712,-0.99832666,1.7953786,1.5479022,0.35214543,1.4355977,1.8493448,-1.2615662,-1.6517947
2.212998,-0.4865222,1.8364637,-2.133686,0.3720435,1.7309943,-0.5590224,0.58436877,-1.157758,2.0207198,1.6588058,0.33936688,1.5772756,2.1159158,-1.3950682,-1.8978504
1.9478049,-0.47256726,1.6600703,-1.9865307,0.32661733,1.6071335,-0.54999393,0.517596,-1.0486743,1.8433409,1.5259012,0.30293342,1.4603735,1.9173703,-1.253444,-1.7045707
1.2640448,-0.39135498,1.2169945,-1.6545247,0.22395648,1.311161,-0.5405087,0.34896415,-0.7571466,1.4122083,1.2465253,0.2936766,1.1690912,1.452097,-0.99709624,-1.2756848
1.5688643,-0.4003728,1.4138238,-1.7960545,0.26388496,1.4475209,-0.5153845,0.42081538,-0.90347743,1.5948642,1.3864726,0.30953324,1.2835838,1.6675904,-1.1425748,-1.4653643
1.9317865,-0.62189883,1.5654795,-1.797201,0.31201208,1.4162143,-0.60291344,0.5413771,-0.9848938,1.6621511,1.3253351,0.15458727,1.3970296,1.8549016,-0.99382806,-1.5664167
1.3247154,-0.3799171,1.2101674,-1.5902873,0.22327529,1.2723957,-0.5201988,0.3663486,-0.7589004,1.394253,1.1890315,0.24934736,1.1468242,1.4269321,-0.94446737,-1.2586322
1.9548869,-0.48620182,1.7145412,-2.131881,0.33850533,1.7162893,-0.58433396,0.517572,-1.08325,1.9550016,1.6464193,0.37601572,1.5324264,2.007741,-1.3803067,-1.7915953
1.5397723,-0.43380237,1.4260756,-1.8836923,0.2595772,1.5076483,-0.56168234,0.41092476,-0.8985691,1.6552129,1.4307626,0.33177567,1.3234862,1.679643,-1.1510484,-1.5015914
2.1902623,-0.5175679,1.876222,-2.2299614,0.3680472,1.8078872,-0.5905256,0.5847737,-1.1828128,2.0771043,1.7234737,0.36814088,1.6412777,2.161062,-1.4414086,-1.9320357
1.5441265,-0.4310965,1.4207957,-1.8745698,0.26856378,1.4933411,-0.5579716,0.412765,-0.9053514,1.6472751,1.436433,0.34033647,1.3292202,1.6896876,-1.1798112,-1.4993547
2.6288226,-0.5772678,2.171188,-2.5207834,0.4507815,2.0557873,-0.6332932,0.68644905,-1.3761358,2.4291098,1.9719611,0.42540127,1.8511027,2.4942799,-1.6779909,-2.2642121
1.5713305,-0.47384351,1.4557294,-1.9342548,0.26967412,1.538837,-0.59318006,0.4127266,-0.9111792,1.7087393,1.4747542,0.340358,1.3580031,1.7322834,-1.1994398,-1.5580623
1.7884884,-0.42878348,1.5191242,-1.8174468,0.2955503,1.4695117,-0.5077589,0.48328623,-0.95047104,1.6760502,1.385781,0.27511778,1.3444469,1.760391,-1.1464876,-1.5619385
2.2378058,-0.54890615,1.9396927,-2.3518581,0.38264617,1.9080393,-0.62056,0.5854741,-1.2353477,2.1842787,1.828493,0.40320534,1.7015504,2.2478175,-1.5239651,-2.018702
1.5655804,-0.44878238,1.4500353,-1.9126884,0.2676592,1.5207934,-0.57756954,0.41866288,-0.9093745,1.6870011,1.4506673,0.34476414,1.349261,1.7023495,-1.1765468,-1.5301497
1.3050041,-0.383529,1.2380916,-1.6658939,0.22013395,1.3239964,-0.5192418,0.34748915,-0.7779887,1.4277482,1.2671236,0.28216654,1.1705894,1.475652,-1.0058324,-1.3021343
1.6964507,-0.45169026,1.5178972,-1.9478623,0.2853641,1.5555122,-0.5444262,0.44763806,-0.96734095,1.7340379,1.4930793,0.3378807,1.382553,1.7904383,-1.2189169,-1.5915979
1.4329729,-0.42690223,1.3503414,-1.8028965,0.24887072,1.4268755,-0.56447214,0.39433005,-0.841468,1.5640419,1.3627187,0.32433864,1.2744272,1.5994649,-1.1014338,-1.4264572
2.5912495,-0.5640982,2.141535,-2.4743123,0.44604105,2.016476,-0.6155196,0.68410236,-1.3470743,2.3793948,1.9246234,0.41745418,1.8228106,2.4657674,-1.6444988,-2.2305975
2.1342723,-0.5462751,1.8845205,-2.355367,0.36759073,1.8961084,-0.6451031,0.5509169,-1.1891379,2.1597252,1.8280059,0.4229774,1.6829023,2.182139,-1.4991223,-1.9829667
1.1847079,-0.42148972,1.0158359,-1.2843415,0.20809059,0.99787277,-0.5090576,0.3438671,-0.66157985,1.0901747,0.9459402,0.10340326,0.9844781,1.2396674,-0.6935047,-1.017058
1.5480602,-0.43925214,1.42397,-1.8946077,0.2584986,1.5102025,-0.5630627,0.409457,-0.9011998,1.6671337,1.4412391,0.34274668,1.3311485,1.6881003,-1.171953,-1.5144453
1.9525619,-0.51296216,1.7306607,-2.1833596,0.32840362,1.7566963,-0.59828365,0.5087199,-1.1111807,1.9784844,1.6952347,0.3918947,1.5574882,2.0274036,-1.390948,-1.8195075
2.4346182,-0.5182117,2.0181475,-2.3308356,0.41702625,1.8872181,-0.57248443,0.64368933,-1.2673129,2.2199636,1.8117311,0.3880207,1.7184383,2.318355,-1.5435452,-2.080363
2.3678575,-0.5181049,1.973439,-2.2891376,0.41053888,1.8643223,-0.57922536,0.62594277,-1.232575,2.1799185,1.7715002,0.3802002,1.6892639,2.2677617,-1.5092111,-2.0373452
1.6327281,-0.48259264,1.50914,-1.9837161,0.28654253,1.5682259,-0.59372765,0.4331024,-0.9476768,1.7545521,1.5074109,0.35166863,1.4036049,1.7832506,-1.2267538,-1.5969727
1.8172712,-0.48493475,1.6462191,-2.0839252,0.3050705,1.6745526,-0.59444433,0.48334983,-1.0296147,1.8756857,1.6034935,0.36065197,1.4849421,1.9199531,-1.3161216,-1.7219777
2.09175,-0.4783942,1.7608097,-2.0815454,0.34847945,1.6924214,-0.54455143,0.5578379,-1.1039423,1.9618628,1.6087428,0.34115455,1.532048,2.0363379,-1.358407,-1.8235836
2.10994,-0.48733932,1.8164926,-2.2027314,0.36846167,1.779826,-0.5993784,0.567234,-1.1430616,2.04124,1.7044827,0.3969007,1.6041948,2.109316,-1.454712,-1.8912423
1.6947842,-0.5595316,1.3860246,-1.6278249,0.27699396,1.2793294,-0.56664956,0.4687766,-0.88406014,1.4707029,1.2066749,0.1233672,1.2537049,1.6567793,-0.8908358,-1.3843615
1.3512764,-0.3894145,1.2621775,-1.6492512,0.22890516,1.3183018,-0.5255755,0.37534332,-0.78153586,1.4485121,1.2392827,0.26962057,1.1822507,1.4868879,-0.9986692,-1.3071768
1.4001293,-0.42546964,1.3169357,-1.7600156,0.24598564,1.3975507,-0.5595552,0.38036156,-0.81168354,1.5272702,1.3210706,0.2997047,1.2408265,1.5612547,-1.0562412,-1.3943155
2.2013726,-0.5594812,1.935357,-2.4207733,0.37925494,1.9453167,-0.65179455,0.5771345,-1.2333709,2.2208498,1.8705478,0.44379264,1.7267057,2.2528968,-1.5582199,-2.0375051
1.9279721,-0.44502765,1.6027943,-1.8717295,0.31989428,1.5208037,-0.5264544,0.5200115,-0.9978043,1.7566669,1.4221164,0.2671574,1.4028772,1.8461134,-1.178885,-1.6417296
1.4013402,-0.36161554,1.2713563,-1.6600513,0.23189966,1.3302908,-0.4914503,0.38058904,-0.812649,1.4405187,1.2710379,0.2923235,1.1794884,1.5153397,-1.0408804,-1.3305265
2.540793,-0.55165786,2.1502433,-2.5176783,0.4432558,2.0547318,-0.6335951,0.66341376,-1.3656477,2.3810487,1.9770875,0.43076622,1.8387597,2.4647284,-1.6752126,-2.2250085
3.2411015,-0.6638197,2.6521018,-2.9631596,0.5644395,2.4328218,-0.6839467,0.85060203,-1.6731774,2.8944724,2.322876,0.49626958,2.1970234,2.9966645,-2.0014124,-2.7242773
1.5001042,-0.3947004,1.3288165,-1.6568502,0.24795829,1.3354396,-0.49564412,0.40982592,-0.8215277,1.4911649,1.2570219,0.26204413,1.2114311,1.566479,-1.0416136,-1.3736725
1.5743096,-0.4637835,1.4588809,-1.9407817,0.27734375,1.5354829,-0.5940746,0.41668352,-0.9051912,1.7084674,1.471315,0.34949067,1.3632817,1.7279983,-1.1984,-1.5536526
2.289123,-0.5834236,2.0135098,-2.4971752,0.39717415,2.0085213,-0.6746462,0.59043306,-1.2660375,2.314703,1.9308795,0.44431692,1.7794104,2.323778,-1.5963349,-2.1261497
1.7502809,-0.47301435,1.5757892,-2.0036702,0.29520142,1.6189986,-0.58587235,0.45845821,-0.98084724,1.8090987,1.5410691,0.3395941,1.4320878,1.844588,-1.2536469,-1.6601282
1.3994668,-0.4717188,1.2491307,-1.5842972,0.23906784,1.2444465,-0.55185014,0.38502565,-0.7881702,1.3778418,1.19036,0.18792322,1.1627777,1.4923729,-0.90126866,-1.2717484
2.2143097,-0.517939,1.8522408,-2.1829193,0.37830397,1.7608155,-0.57500434,0.5912387,-1.1733644,2.0613725,1.6893585,0.35581177,1.6093338,2.1456404,-1.4222417,-1.9217676
1.1855865,-0.4070323,1.0504742,-1.3671043,0.19391526,1.0777031,-0.51503116,0.33451706,-0.67754436,1.145691,1.0164671,0.14560771,1.0038619,1.2754098,-0.7496043,-1.0784867
1.217376,-0.40528697,1.1244332,-1.4795645,0.21104597,1.1807112,-0.5426632,0.34052482,-0.7060052,1.2507142,1.106492,0.2025485,1.0779335,1.3516291,-0.83676535,-1.1618043
1.5217388,-0.457287,1.411396,-1.8842077,0.26034483,1.4938595,-0.5762493,0.41127196,-0.8796098,1.6589016,1.4298835,0.3386925,1.3273159,1.6815505,-1.1561971,-1.5049949
2.4542763,-0.5328513,2.0167065,-2.335463,0.40920722,1.9045522,-0.575695,0.65220284,-1.286433,2.230028,1.821658,0.3853348,1.7238936,2.3216329,-1.5458641,-2.0921626
2.1833396,-0.48945647,1.8343465,-2.1748633,0.37185088,1.768283,-0.5740327,0.5786234,-1.1623489,2.0495312,1.6868511,0.36843264,1.5932537,2.1266685,-1.434596,-1.9076943
1.6008134,-0.4599806,1.4810014,-1.9453648,0.2801115,1.5461639,-0.58631355,0.4318153,-0.92399156,1.7242979,1.4782072,0.34323117,1.3762656,1.746958,-1.2023699,-1.5629549
1.7576106,-0.48474628,1.5891173,-2.0303779,0.2912456,1.6274383,-0.57741684,0.46586177,-1.0002465,1.8146892,1.5598296,0.35428295,1.4475627,1.8566242,-1.2639208,-1.6637266
1.5932977,-0.45028967,1.4760956,-1.9337914,0.27358007,1.5448669,-0.5821218,0.4181712,-0.9102192,1.723593,1.4727312,0.34266356,1.3647009,1.733208,-1.2072957,-1.5607595
1.7255721,-0.49446934,1.5776966,-2.0504167,0.29637164,1.63135,-0.5999704,0.45402822,-0.98603237,1.8278487,1.5691856,0.36253396,1.4520584,1.8570979,-1.271129,-1.6689917
1.5458496,-0.41416502,1.4284886,-1.8492323,0.25528795,1.4853694,-0.5498095,0.421007,-0.888793,1.6301777,1.412264,0.32609385,1.3153154,1.665652,-1.140516,-1.4937117
1.638813,-0.45234567,1.5001845,-1.9482421,0.28009403,1.5557537,-0.56628686,0.4361187,-0.9473891,1.7304718,1.4916608,0.34714007,1.3769081,1.767673,-1.2182417,-1.5792329
1.9908686,-0.51868016,1.7834167,-2.2703767,0.3430066,1.8225517,-0.6266244,0.51674384,-1.1280743,2.0631168,1.7551892,0.41869986,1.6097707,2.0833488,-1.4547408,-1.8794096
2.8195472,-0.5906926,2.3236961,-2.6245928,0.49466118,2.1402059,-0.638442,0.7458878,-1.4596913,2.5487092,2.0522385,0.4283265,1.9442497,2.6354675,-1.7599404,-2.387277
1.4784555,-0.39165717,1.2991459,-1.6150737,0.24224146,1.298902,-0.49721682,0.40069237,-0.8069656,1.4483417,1.22541,0.22738373,1.1827329,1.5158345,-0.9735249,-1.3367372
1.4930794,-0.4142354,1.38047,-1.8040341,0.25169924,1.4422069,-0.5381364,0.40763277,-0.86411166,1.5888059,1.3768135,0.321266,1.2799476,1.6302876,-1.1216779,-1.452984
2.5268521,-0.5542968,2.0814676,-2.3846762,0.4315127,1.9445126,-0.5999399,0.6641511,-1.3043952,2.2901075,1.8539559,0.37474033,1.771501,2.3680472,-1.5465225,-2.1450942
2.1208866,-0.5271141,1.849722,-2.2786565,0.36387184,1.8333051,-0.614227,0.5620228,-1.1598777,2.1003306,1.7512076,0.3966936,1.6410395,2.1415052,-1.4549567,-1.9366761
1.8646107,-0.5012326,1.6779636,-2.1384552,0.322474,1.7161478,-0.6114071,0.48420027,-1.0497895,1.9406865,1.6453528,0.3704713,1.5178485,1.96222,-1.3455713,-1.7726672
1.6583569,-0.4581309,1.4922493,-1.920667,0.28511474,1.529612,-0.5629955,0.4439048,-0.9362948,1.7156001,1.4712132,0.33640593,1.3745391,1.7768608,-1.2148187,-1.5750991
1.4257939,-0.4059109,1.3261265,-1.7605021,0.24582796,1.4039268,-0.54006934,0.3889419,-0.8112807,1.5406077,1.3201344,0.30880535,1.2466705,1.5667356,-1.0709192,-1.3964881
1.6136172,-0.51594865,1.3983312,-1.7369305,0.27472267,1.3595197,-0.5859127,0.44057944,-0.87788665,1.5369129,1.2922188,0.20783895,1.2830435,1.6460221,-0.98453766,-1.433591
1.676753,-0.46596366,1.5245963,-1.9738952,0.28505898,1.5773232,-0.5749213,0.44174847,-0.95648885,1.7572553,1.5100838,0.34055942,1.400546,1.791147,-1.2264205,-1.6029578
1.4811034,-0.43003446,1.381355,-1.8213425,0.2520705,1.4473557,-0.55628896,0.4012154,-0.84600246,1.5976768,1.3790573,0.31682533,1.2887955,1.6256958,-1.1096643,-1.4550792
1.7708325,-0.3964007,1.509489,-1.7851924,0.29744598,1.4431123,-0.48453176,0.48941448,-0.92700005,1.6449525,1.3646866,0.28272605,1.3215042,1.7453516,-1.148626,-1.5444406
1.4759979,-0.4320768,1.3826008,-1.8197953,0.25073987,1.4479121,-0.55442286,0.3985509,-0.85953224,1.588495,1.3853801,0.31583184,1.2895825,1.6342684,-1.1116865,-1.4469434
1.6114044,-0.45353323,1.477036,-1.9211994,0.269464,1.5384389,-0.56614166,0.4240633,-0.92371,1.7002325,1.4685835,0.33205938,1.3607614,1.7422137,-1.1964494,-1.5538346
2.4268398,-0.5237158,2.0011046,-2.2891173,0.4059368,1.8598307,-0.5607473,0.6394548,-1.2397974,2.1945026,1.7677304,0.3615311,1.6920573,2.2846222,-1.5022353,-2.0560553
1.9278901,-0.47371644,1.6907957,-2.095575,0.33184454,1.6980075,-0.5768432,0.5106106,-1.0741854,1.9131804,1.6198322,0.36676985,1.5075774,1.9718028,-1.3512192,-1.767002
1.7276564,-0.47686136,1.567374,-2.0301268,0.28683403,1.6205951,-0.5843772,0.45376846,-0.9964963,1.8140366,1.5582123,0.36421138,1.4323959,1.8457543,-1.2666322,-1.6555809
2.164689,-0.47478247,1.7783384,-2.0323296,0.34921914,1.6653842,-0.5506752,0.5791044,-1.1015518,1.9410856,1.5644556,0.30067268,1.532327,2.030872,-1.2953354,-1.8185225
1.4781818,-0.41563183,1.37144,-1.790041,0.24574159,1.4333433,-0.53902954,0.3901079,-0.8606436,1.571684,1.3746189,0.2949934,1.2715805,1.6139088,-1.0892301,-1.429768
2.3555796,-0.53142005,1.9210036,-2.1690784,0.39041364,1.7738303,-0.5789828,0.6247995,-1.1899118,2.0828137,1.6607264,0.30300483,1.6376405,2.1850772,-1.3805192,-1.9628694
1.6004505,-0.3880232,1.4134095,-1.7473837,0.26740697,1.4096067,-0.50218755,0.4417769,-0.8928971,1.5634756,1.3441626,0.29592216,1.2789232,1.6553912,-1.1113261,-1.4607905
1.3157489,-0.3922426,1.2473072,-1.6657976,0.21902122,1.3221827,-0.52478576,0.3608857,-0.7745348,1.4342844,1.2569542,0.27195302,1.1706003,1.4734305,-1.0060805,-1.3038461
1.9609659,-0.4480157,1.6510179,-1.946444,0.3289597,1.5686722,-0.5209766,0.52250856,-1.0172955,1.8162507,1.4929751,0.30462122,1.4380747,1.9046645,-1.2494152,-1.6985083
2.4301205,-0.54274136,1.995944,-2.2764814,0.4126906,1.8635734,-0.5871636,0.6447862,-1.264343,2.1844246,1.7634646,0.33485723,1.7035221,2.284924,-1.4619617,-2.043791
2.405067,-0.53225875,2.001339,-2.3456123,0.4124618,1.9084707,-0.5874061,0.6373399,-1.2865301,2.2298524,1.8345451,0.39518857,1.7214924,2.3152149,-1.5653269,-2.08271
2.4244506,-0.5325517,2.0129447,-2.3535523,0.4192979,1.9058183,-0.59042853,0.6387222,-1.2640696,2.246282,1.8322366,0.39591205,1.7274637,2.3156016,-1.5612268,-2.0917046
1.8572776,-0.44536984,1.5321834,-1.747841,0.29497117,1.4305865,-0.5088575,0.5063212,-0.9584862,1.6251426,1.3156942,0.20996705,1.3325808,1.74756,-1.0509915,-1.5434132
1.2859905,-0.37574905,1.2151492,-1.62683,0.22000189,1.3037009,-0.51541406,0.3524809,-0.752926,1.402987,1.230769,0.2784084,1.1545777,1.4437137,-0.97851735,-1.275926
2.2903652,-0.52207416,1.8805064,-2.1380212,0.37315282,1.7616503,-0.5677548,0.60600567,-1.1850628,2.044383,1.6394591,0.29105943,1.6023322,2.134663,-1.3427732,-1.9131788
1.8842888,-0.5141625,1.6964996,-2.1675372,0.318821,1.7346511,-0.6060026,0.49365225,-1.06584,1.9564419,1.6626977,0.38829303,1.5319375,1.9823849,-1.3613558,-1.7934972
1.8618965,-0.4972797,1.680887,-2.150422,0.3226008,1.7142068,-0.61417943,0.48285946,-1.0576106,1.9339569,1.6552883,0.38337523,1.5222322,1.9648291,-1.357066,-1.7690424
1.6770301,-0.47063202,1.5354791,-2.015779,0.2927832,1.6049302,-0.5990496,0.44195536,-0.9695898,1.791256,1.539734,0.36182675,1.4198703,1.812403,-1.2562917,-1.630671
1.6125352,-0.4465859,1.4818664,-1.9227754,0.27830452,1.5394362,-0.57857776,0.41986385,-0.9176309,1.7127041,1.4665912,0.32679403,1.3647082,1.7341633,-1.1798536,-1.5558798
1.3908811,-0.41240412,1.3085103,-1.7354848,0.240205,1.383967,-0.55234545,0.3764833,-0.8071413,1.5139685,1.3143461,0.2941606,1.2309763,1.5507675,-1.0534453,-1.3794829
2.5197356,-0.6104067,2.1586766,-2.6155624,0.43769735,2.1155934,-0.6789948,0.6581603,-1.3734857,2.4564743,2.0360794,0.46130842,1.8845613,2.4951177,-1.7047274,-2.2667222
1.5173979,-0.44822097,1.4120158,-1.8512775,0.25461444,1.4730513,-0.5622869,0.40007725,-0.8792074,1.6315391,1.4115499,0.3073449,1.3066317,1.6677134,-1.124891,-1.4819452
1.4601753,-0.41117698,1.3559406,-1.7827443,0.2523962,1.4218245,-0.54822403,0.39506286,-0.8473749,1.5578213,1.353099,0.30766663,1.2646215,1.5940382,-1.0932429,-1.4205027
2.1297417,-0.49657613,1.7807357,-2.1056285,0.35674033,1.696865,-0.5446917,0.5723326,-1.1186424,1.9837308,1.6250509,0.350553,1.5516897,2.079438,-1.3764106,-1.8510538
2.2557116,-0.5633252,1.9612494,-2.3869338,0.38600087,1.9267939,-0.6338267,0.5965072,-1.2468444,2.2134275,1.8568574,0.41053724,1.7261704,2.2669199,-1.5331373,-2.0401528
1.7898312,-0.5022277,1.6228507,-2.0943613,0.30082208,1.6736344,-0.60086846,0.47258285,-1.020851,1.8744259,1.60347,0.36879283,1.4796448,1.9021802,-1.3030878,-1.7134087
1.6329546,-0.44240886,1.4930736,-1.9189107,0.2728102,1.546726,-0.56491095,0.43306372,-0.9370426,1.7139527,1.4700015,0.3311239,1.3682289,1.7603534,-1.2044618,-1.5635036
1.4345663,-0.47172767,1.1679612,-1.3564523,0.23604755,1.064829,-0.49967006,0.4093081,-0.74138594,1.1988413,1.0015712,0.0721314,1.0813026,1.4128795,-0.7214003,-1.1379366
1.452281,-0.428841,1.3532245,-1.7816228,0.25020063,1.417056,-0.54752064,0.3914655,-0.83269405,1.5586634,1.3434622,0.3068949,1.2690101,1.607011,-1.0992825,-1.4135513
1.5589676,-0.4978972,1.3665364,-1.6814884,0.26613218,1.3220745,-0.5740203,0.44043228,-0.8579979,1.4771863,1.2454951,0.1981071,1.255282,1.6093752,-0.95936316,-1.3775893
1.6130302,-0.4631974,1.4748113,-1.9316112,0.2699164,1.5382826,-0.5694641,0.4193379,-0.9247143,1.7203937,1.4750847,0.33386886,1.3608086,1.7417266,-1.1880838,-1.5590781
1.6144452,-0.4101407,1.4459914,-1.8313496,0.27619687,1.4621762,-0.5360438,0.4316592,-0.90758157,1.6361119,1.3919249,0.2999246,1.3089198,1.6900938,-1.145363,-1.5064148
1.4717891,-0.50390667,1.1990895,-1.417511,0.23151235,1.1234492,-0.52941924,0.42579493,-0.7722386,1.2652907,1.0442756,0.104467876,1.1148196,1.4568357,-0.75824696,-1.1906844
2.0926404,-0.47015822,1.7466509,-2.0171735,0.3497369,1.6222456,-0.52281576,0.5664733,-1.0890449,1.8953581,1.5550225,0.30114946,1.5013274,1.9984939,-1.302287,-1.7800884
2.0940022,-0.48051435,1.7249364,-1.9641215,0.34115064,1.6145686,-0.5426397,0.56101686,-1.063946,1.8554881,1.482168,0.25899807,1.4868884,1.9627333,-1.2076149,-1.7432274
1.9820552,-0.44438648,1.6325319,-1.856142,0.31819418,1.5248488,-0.51766616,0.5385152,-1.003736,1.7335167,1.4043459,0.23979786,1.4105126,1.8585198,-1.1444178,-1.6472619
1.6746805,-0.42332137,1.4641274,-1.7943038,0.28150246,1.4449661,-0.5261894,0.46030864,-0.9198687,1.6248585,1.3674462,0.2707197,1.3161012,1.7051932,-1.1217518,-1.5050337
1.17345,-0.3523285,1.1257306,-1.5293086,0.19322257,1.2237442,-0.4941678,0.32117993,-0.7136791,1.2937949,1.1634564,0.25941402,1.0821964,1.3489186,-0.9215773,-1.1762443
3.1419656,-0.65724427,2.56718,-2.8903403,0.5337147,2.3683465,-0.6745591,0.8182281,-1.6252733,2.8276098,2.27195,0.49038917,2.1407459,2.9194415,-1.9554433,-2.652955
1.4464469,-0.41593254,1.3323749,-1.7557832,0.2406608,1.3962754,-0.5325112,0.38566774,-0.8348564,1.5271579,1.3309666,0.29712203,1.2468396,1.5771928,-1.0700033,-1.3940761
1.8244367,-0.493886,1.6500953,-2.1173172,0.315349,1.6920334,-0.60029066,0.47717038,-1.0393355,1.9054649,1.636637,0.38061523,1.5031177,1.9344296,-1.3322942,-1.7432969
