x,y,latent,bandcontrast,cluster
39,196,0.0006505423,82.0,1
20,197,0.00043444452,158.0,0
21,197,0.00035290327,158.0,0
22,197,-0.00027894578,158.0,0
23,197,-1.7766608e-05,157.0,0
24,197,0.00027130288,158.0,0
25,197,-1.5867408e-06,159.0,0
26,197,0.0001979298,158.0,0
27,197,0.0006549354,157.0,0
28,197,-2.361089e-05,145.0,0
29,197,7.7169156e-05,135.0,0
30,197,0.00056725694,98.0,1
31,197,0.00040893676,87.0,1
32,197,-0.00025253743,76.0,1
33,197,0.00036383583,81.0,1
34,197,0.0011082755,92.0,1
35,197,0.00066482974,94.0,1
36,197,0.0005688756,95.0,1
37,197,0.00039103022,99.0,1
38,197,0.000900751,93.0,1
39,197,0.0006212916,88.0,1
20,198,5.6500547e-05,154.0,0
21,198,1.5730038e-06,153.0,0
22,198,0.0001517653,155.0,0
23,198,0.00019758381,153.0,0
24,198,0.00012453576,157.0,0
25,198,3.1900126e-06,156.0,0
26,198,-0.00023470656,154.0,0
27,198,0.00010581524,157.0,0
28,198,-0.00015841611,150.0,0
29,198,0.00020202924,141.0,0
30,198,0.00068847486,138.0,0
31,198,0.00020346418,112.0,1
32,198,0.00055839284,89.0,1
33,198,0.00038132956,87.0,1
34,198,0.00013761339,75.0,1
35,198,0.0005936178,84.0,1
36,198,0.00047087763,96.0,1
37,198,7.45405e-05,86.0,1
38,198,0.00073788315,92.0,1
39,198,0.0004270454,94.0,1
20,199,0.00012364797,152.0,0
21,199,-0.00011862442,153.0,0
22,199,0.0005044963,156.0,0
23,199,-0.00018270896,157.0,0
24,199,-0.00020818063,162.0,0
25,199,0.00031831022,155.0,0
26,199,4.999782e-05,149.0,0
27,199,0.00044808537,157.0,0
28,199,2.829847e-05,154.0,0
29,199,0.0005494559,146.0,0
30,199,-0.00025433092,149.0,0
31,199,0.0006620898,137.0,0
32,199,-0.00026225927,113.0,1
33,199,-0.00011543068,82.0,1
34,199,0.00065105315,82.0,1
35,199,0.0008445082,74.0,1
36,199,0.00058680144,87.0,1
37,199,0.00063263834,86.0,1
38,199,0.00088980305,77.0,1
39,199,0.00059482525,88.0,1
20,200,0.0003604854,146.0,0
21,200,0.00043852068,154.0,0
22,200,0.00019927323,159.0,0
23,200,0.00019593048,157.0,0
24,200,0.00021942356,159.0,0
25,200,0.00018208288,155.0,0
26,200,0.0006757141,149.0,0
27,200,-0.00012427964,145.0,0
28,200,-6.809179e-05,149.0,0
29,200,0.00039098226,153.0,0
30,200,0.0005488596,149.0,0
31,200,-9.865267e-06,138.0,0
32,200,0.0006489295,132.0,0
33,200,0.00020875596,121.0,-1
34,200,0.00017115637,96.0,1
35,200,0.00040157,82.0,1
36,200,0.00094453176,75.0,1
37,200,0.00027591572,80.0,1
38,200,0.0011352252,75.0,1
39,200,0.0006913424,67.0,1
20,201,0.0005160109,139.0,0
21,201,0.00012617325,151.0,0
22,201,0.00034990744,153.0,0
23,201,0.0007395097,155.0,0
24,201,1.2561446e-05,155.0,0
25,201,0.00093827676,146.0,0
26,201,-0.00041624298,141.0,0
27,201,0.0004293772,140.0,0
28,201,0.00041552237,149.0,0
29,201,7.626903e-05,153.0,0
30,201,-1.4605466e-06,153.0,0
31,201,0.00040851417,149.0,0
32,201,-0.00013750908,146.0,0
33,201,0.00024608197,130.0,0
34,201,0.00082441885,125.0,0
35,201,0.0006102382,97.0,1
36,201,0.00046168058,90.0,1
37,201,0.0006689222,70.0,1
38,201,0.00039774925,76.0,1
39,201,0.00012675812,68.0,1
20,202,0.00070856395,126.0,0
21,202,0.00086441543,149.0,0
22,202,8.230982e-05,153.0,0
23,202,0.0003058908,155.0,0
24,202,0.00013635983,155.0,0
25,202,0.00030554552,144.0,0
26,202,-4.7613867e-07,139.0,0
27,202,0.00013646018,136.0,0
28,202,0.00017397571,146.0,0
29,202,2.0666048e-05,154.0,0
30,202,0.0004929544,151.0,0
31,202,0.00039377972,156.0,0
32,202,0.00020543719,151.0,0
33,202,0.00027457834,144.0,0
34,202,0.00044631702,142.0,0
35,202,7.73177e-05,143.0,0
36,202,0.0004040124,112.0,1
37,202,0.00048757484,98.0,1
38,202,0.00049783057,76.0,1
39,202,0.00042115548,67.0,1
20,203,0.00016653235,112.0,1
21,203,0.00014588237,143.0,0
22,203,0.00033100415,155.0,0
23,203,-9.038718e-06,160.0,0
24,203,-4.2467145e-05,159.0,0
25,203,0.00016606692,143.0,0
26,203,0.00030571478,129.0,0
27,203,0.0009137201,130.0,0
28,203,-0.00017807959,171.0,0
29,203,-1.9683968e-05,153.0,0
30,203,0.0004669882,158.0,0
31,203,4.0511834e-05,154.0,0
32,203,0.00026868936,155.0,0
33,203,0.00036573177,150.0,0
34,203,0.0004073612,145.0,0
35,203,0.00048555993,141.0,0
36,203,0.0004274398,131.0,0
37,203,0.0006963946,116.0,1
38,203,0.00011268817,99.0,1
39,203,0.00031416654,65.0,1
20,204,0.00024432596,93.0,1
21,204,0.0010772124,131.0,0
22,204,0.00030826265,154.0,0
23,204,0.00055531436,155.0,0
24,204,0.00038199453,156.0,0
25,204,0.00024652062,149.0,0
26,204,-0.00031902012,155.0,0
27,204,0.0006324586,132.0,0
28,204,0.00027973438,151.0,0
29,204,0.0005845479,157.0,0
30,204,0.00047516567,157.0,0
31,204,-0.00013004919,156.0,0
32,204,0.0003044263,153.0,0
33,204,1.8971274e-05,156.0,0
34,204,0.0005956036,154.0,0
35,204,0.00025378866,154.0,0
36,204,0.00042837858,147.0,0
37,204,-0.00013242173,143.0,0
38,204,0.00029275613,124.0,0
39,204,0.0005101904,98.0,1
20,205,0.0008300452,102.0,1
21,205,0.0004434297,119.0,1
22,205,-0.0003868749,151.0,0
23,205,0.00059754355,161.0,0
24,205,0.00018559187,159.0,0
25,205,-0.0002829854,152.0,0
26,205,0.00036168634,142.0,0
27,205,-0.00021911459,139.0,0
28,205,0.00038008345,151.0,0
29,205,0.00019550486,160.0,0
30,205,0.00018880446,153.0,0
31,205,8.83895e-05,160.0,0
32,205,0.00037910044,159.0,0
33,205,-0.00013702759,159.0,0
34,205,4.0886225e-05,157.0,0
35,205,-7.5909775e-06,159.0,0
36,205,0.00014829705,153.0,0
37,205,-7.4768206e-05,148.0,0
38,205,-0.000114381546,140.0,0
39,205,0.00026806607,113.0,1
20,206,0.0009628539,102.0,1
21,206,-6.26971e-05,110.0,1
22,206,0.000644665,151.0,0
23,206,0.00019877148,154.0,0
24,206,0.000106866704,158.0,0
25,206,7.410045e-05,150.0,0
26,206,8.1188744e-05,148.0,0
27,206,0.00046878215,148.0,0
28,206,0.0005970774,155.0,0
29,206,-0.00021413178,157.0,0
30,206,0.00014152424,159.0,0
31,206,0.00033920188,157.0,0
32,206,0.0004026231,158.0,0
33,206,0.00046239165,156.0,0
34,206,-3.7745805e-05,158.0,0
35,206,-3.0591618e-06,155.0,0
36,206,0.00013925717,156.0,0
37,206,-0.00010361383,158.0,0
38,206,0.00025621313,143.0,0
39,206,0.0002617424,121.0,1
20,207,-8.766819e-05,100.0,1
21,207,0.00023253099,108.0,1
22,207,0.00035570376,146.0,0
23,207,0.00015220419,157.0,0
24,207,0.00038277986,162.0,0
25,207,0.0003548828,162.0,0
26,207,0.00010411907,154.0,0
27,207,0.00012163678,157.0,0
28,207,0.00023811683,153.0,0
29,207,0.0006865114,156.0,0
30,207,5.0432747e-05,166.0,0
31,207,-0.00011201762,157.0,0
32,207,0.0005360865,167.0,0
33,207,0.00014195568,164.0,0
34,207,0.00023522065,164.0,0
35,207,0.00029679295,165.0,0
36,207,-0.00014466373,156.0,0
37,207,-6.920798e-05,157.0,0
38,207,0.0005912578,147.0,0
39,207,0.00042619742,136.0,0
20,208,-2.8351089e-05,92.0,1
21,208,0.0012642154,91.0,1
22,208,0.00024746638,136.0,0
23,208,-0.00010755705,153.0,0
24,208,0.00024670153,162.0,0
25,208,0.00022128201,155.0,0
26,208,-0.00035194634,160.0,0
27,208,0.0001345994,153.0,0
28,208,0.00063024345,159.0,0
29,208,6.7949295e-05,158.0,0
30,208,0.0005887614,160.0,0
31,208,0.0005027328,162.0,0
32,208,4.5648543e-05,159.0,0
33,208,0.00044502225,160.0,0
34,208,0.00013290672,161.0,0
35,208,0.00020390307,159.0,0
36,208,0.0005081245,158.0,0
37,208,0.00035133515,161.0,0
38,208,0.00041738292,155.0,0
39,208,0.0003966086,142.0,0
20,209,0.0008340019,98.0,1
21,209,0.00044476613,85.0,1
22,209,0.000403326,118.0,1
23,209,0.0006018949,150.0,0
24,209,0.00023296336,166.0,0
25,209,0.00033385656,164.0,0
26,209,0.00017687492,159.0,0
27,209,-5.949405e-05,160.0,0
28,209,0.0002844003,158.0,0
29,209,7.240614e-05,158.0,0
30,209,0.0003421784,159.0,0
31,209,0.00026023458,157.0,0
32,209,0.00028789206,162.0,0
33,209,0.00026615313,161.0,0
34,209,0.00031769043,159.0,0
35,209,-7.136562e-05,158.0,0
36,209,0.00017049792,159.0,0
37,209,0.000120142475,156.0,0
38,209,0.00016543991,153.0,0
39,209,-2.8917566e-06,149.0,0
